r0 13s L=1.032 cov=[0.0183, 0.0427] ov=[0.04775, 0.04919] P=6 S=94 arc=0.00 lr=0.71 w_ov=0.1 iou=[0.909, 0.823] acc=13
r1 30s L=0.8591 cov=[0.0176, 0.0143] ov=[0.03785, 0.04474] P=5 S=86 arc=0.03 lr=0.5 w_ov=0.103 iou=[0.912, 0.927] acc=17
r2 41s L=0.8237 cov=[0.0159, 0.0105] ov=[0.03872, 0.04087] P=5 S=79 arc=0.15 lr=0.5 w_ov=0.106 iou=[0.911, 0.942] acc=13
r3 51s L=0.8348 cov=[0.0064, 0.008] ov=[0.03996, 0.04196] P=5 S=77 arc=0.26 lr=0.35 w_ov=0.108 iou=[0.957, 0.951] acc=14
r4 62s L=0.8013 cov=[0.0055, 0.0061] ov=[0.03899, 0.03985] P=5 S=76 arc=0.36 lr=0.25 w_ov=0.11 iou=[0.963, 0.958] acc=11
r5 73s L=0.7626 cov=[0.0051, 0.0044] ov=[0.03754, 0.03764] P=5 S=75 arc=0.41 lr=0.25 w_ov=0.113 iou=[0.963, 0.969] acc=7
r6 85s L=0.7288 cov=[0.0049, 0.0042] ov=[0.03616, 0.03568] P=5 S=74 arc=0.46 lr=0.35 w_ov=0.115 iou=[0.965, 0.969] acc=12
r7 96s L=0.6997 cov=[0.0052, 0.0042] ov=[0.03473, 0.03417] P=5 S=70 arc=0.54 lr=0.35 w_ov=0.118 iou=[0.966, 0.969] acc=13
r8 107s L=0.6818 cov=[0.0043, 0.0043] ov=[0.03418, 0.03301] P=5 S=64 arc=0.61 lr=0.13 w_ov=0.12 iou=[0.967, 0.969] acc=12
r9 118s L=0.6678 cov=[0.0043, 0.0043] ov=[0.03359, 0.03222] P=5 S=62 arc=0.69 lr=0.13 w_ov=0.123 iou=[0.968, 0.97] acc=6
r10 129s L=0.6533 cov=[0.0043, 0.0041] ov=[0.03298, 0.0314] P=5 S=61 arc=0.72 lr=0.18 w_ov=0.125 iou=[0.966, 0.969] acc=6
r11 140s L=0.6608 cov=[0.0064, 0.0041] ov=[0.03251, 0.03241] P=5 S=59 arc=0.80 lr=0.25 w_ov=0.128 iou=[0.946, 0.97] acc=6
r12 150s L=0.6266 cov=[0.0047, 0.004] ov=[0.03156, 0.03013] P=5 S=58 arc=0.83 lr=0.13 w_ov=0.131 iou=[0.965, 0.971] acc=3
r13 161s L=0.6234 cov=[0.0043, 0.004] ov=[0.03155, 0.02985] P=5 S=59 arc=0.81 lr=0.13 w_ov=0.134 iou=[0.966, 0.971] acc=4
r14 172s L=0.6159 cov=[0.0043, 0.0039] ov=[0.03066, 0.02999] P=5 S=59 arc=0.80 lr=0.18 w_ov=0.136 iou=[0.967, 0.97] acc=4
r15 182s L=0.6001 cov=[0.0038, 0.0037] ov=[0.0299, 0.02924] P=5 S=59 arc=0.78 lr=0.25 w_ov=0.139 iou=[0.969, 0.971] acc=3
r16 193s L=0.5809 cov=[0.004, 0.0036] ov=[0.0287, 0.02852] P=5 S=56 arc=0.80 lr=0.25 w_ov=0.142 iou=[0.969, 0.971] acc=4
r17 204s L=0.5668 cov=[0.0039, 0.0036] ov=[0.0281, 0.02771] P=5 S=56 arc=0.80 lr=0.25 w_ov=0.145 iou=[0.97, 0.972] acc=6
r18 214s L=0.5632 cov=[0.0037, 0.0036] ov=[0.02804, 0.02744] P=5 S=55 arc=0.85 lr=0.13 w_ov=0.148 iou=[0.97, 0.971] acc=3
r19 224s L=0.5605 cov=[0.0037, 0.0035] ov=[0.0279, 0.02732] P=5 S=54 arc=0.87 lr=0.18 w_ov=0.151 iou=[0.97, 0.972] acc=4
r20 234s L=0.5555 cov=[0.0036, 0.0035] ov=[0.02765, 0.02708] P=5 S=54 arc=0.91 lr=0.18 w_ov=0.154 iou=[0.97, 0.972] acc=1
