r0 16s L=1.078 cov=[0.0135, 0.0456] ov=[0.04235, 0.05937] P=5 S=90 arc=0.00 lr=0.35 w_ov=0.1 iou=[0.926, 0.822] acc=16
r1 30s L=1.157 cov=[0.01, 0.0375] ov=[0.04954, 0.06122] P=5 S=82 arc=0.07 lr=0.35 w_ov=0.103 iou=[0.942, 0.844] acc=18
r2 44s L=1.226 cov=[0.0101, 0.0321] ov=[0.05531, 0.06292] P=5 S=82 arc=0.16 lr=0.25 w_ov=0.106 iou=[0.942, 0.863] acc=20
r3 57s L=1.296 cov=[0.0108, 0.0249] ov=[0.06391, 0.06194] P=5 S=79 arc=0.34 lr=0.25 w_ov=0.109 iou=[0.932, 0.89] acc=15
r4 72s L=1.272 cov=[0.0098, 0.0218] ov=[0.06327, 0.06063] P=5 S=75 arc=0.51 lr=0.25 w_ov=0.112 iou=[0.94, 0.9] acc=12
r5 88s L=1.192 cov=[0.0099, 0.018] ov=[0.06127, 0.055] P=5 S=71 arc=0.58 lr=0.25 w_ov=0.115 iou=[0.942, 0.914] acc=9
r6 102s L=1.125 cov=[0.0098, 0.016] ov=[0.05902, 0.05074] P=5 S=69 arc=0.62 lr=0.25 w_ov=0.118 iou=[0.943, 0.923] acc=6
r7 116s L=1.073 cov=[0.0101, 0.0144] ov=[0.05654, 0.04818] P=5 S=68 arc=0.66 lr=0.25 w_ov=0.122 iou=[0.945, 0.928] acc=8
r8 129s L=1.025 cov=[0.0096, 0.0141] ov=[0.05477, 0.04525] P=5 S=65 arc=0.68 lr=0.25 w_ov=0.125 iou=[0.945, 0.928] acc=12
r9 143s L=0.9624 cov=[0.0096, 0.0135] ov=[0.0514, 0.04241] P=5 S=65 arc=0.71 lr=0.35 w_ov=0.128 iou=[0.944, 0.932] acc=5
r10 155s L=0.8847 cov=[0.0099, 0.0127] ov=[0.04779, 0.03831] P=5 S=65 arc=0.72 lr=0.13 w_ov=0.131 iou=[0.944, 0.935] acc=6
r11 168s L=0.844 cov=[0.0106, 0.0126] ov=[0.04587, 0.0361] P=5 S=64 arc=0.77 lr=0.18 w_ov=0.135 iou=[0.938, 0.936] acc=4
r12 182s L=0.7909 cov=[0.0096, 0.0121] ov=[0.0427, 0.0341] P=5 S=65 arc=0.77 lr=0.18 w_ov=0.138 iou=[0.944, 0.937] acc=7
r13 195s L=0.7309 cov=[0.0091, 0.0111] ov=[0.03981, 0.03115] P=5 S=63 arc=0.76 lr=0.25 w_ov=0.142 iou=[0.943, 0.94] acc=10
r14 208s L=0.6586 cov=[0.0089, 0.01] ov=[0.03529, 0.02857] P=5 S=59 arc=0.90 lr=0.25 w_ov=0.145 iou=[0.945, 0.945] acc=4
r15 222s L=0.634 cov=[0.0089, 0.0092] ov=[0.03411, 0.02736] P=5 S=59 arc=0.90 lr=0.13 w_ov=0.149 iou=[0.946, 0.949] acc=2
r16 234s L=0.6164 cov=[0.0107, 0.0089] ov=[0.03187, 0.0277] P=5 S=57 arc=0.84 lr=0.35 w_ov=0.153 iou=[0.936, 0.949] acc=9
r17 245s L=0.6044 cov=[0.0091, 0.0079] ov=[0.03219, 0.02642] P=5 S=52 arc=0.85 lr=0.35 w_ov=0.157 iou=[0.914, 0.921] acc=4
r18 253s L=0.5939 cov=[0.0132, 0.0094] ov=[0.03291, 0.02412] P=5 S=54 arc=0.78 lr=0.35 w_ov=0.16 iou=[0.932, 0.944] acc=6
r19 263s L=0.5707 cov=[0.0124, 0.0094] ov=[0.03166, 0.02313] P=5 S=55 arc=0.78 lr=0.35 w_ov=0.163 iou=[0.93, 0.948] acc=7
r20 273s L=0.5456 cov=[0.0124, 0.0091] ov=[0.02949, 0.02281] P=5 S=57 arc=0.81 lr=0.35 w_ov=0.166 iou=[0.932, 0.948] acc=7
r21 283s L=0.5304 cov=[0.0116, 0.0089] ov=[0.02928, 0.02159] P=5 S=56 arc=0.84 lr=0.18 w_ov=0.169 iou=[0.936, 0.951] acc=2
r22 294s L=0.518 cov=[0.0116, 0.0088] ov=[0.02849, 0.02117] P=5 S=56 arc=0.80 lr=0.35 w_ov=0.172 iou=[0.938, 0.951] acc=6
r23 304s L=0.5019 cov=[0.0112, 0.0089] ov=[0.02717, 0.0209] P=5 S=53 arc=0.87 lr=0.18 w_ov=0.176 iou=[0.938, 0.951] acc=3
r24 313s L=0.492 cov=[0.0111, 0.0089] ov=[0.02645, 0.02065] P=5 S=52 arc=0.88 lr=0.25 w_ov=0.179 iou=[0.938, 0.95] acc=2
r25 324s L=0.4888 cov=[0.0111, 0.009] ov=[0.02588, 0.02089] P=5 S=52 arc=0.85 lr=0.35 w_ov=0.182 iou=[0.936, 0.949] acc=6
r26 333s L=0.4812 cov=[0.0112, 0.0087] ov=[0.02569, 0.02033] P=5 S=51 arc=0.84 lr=0.13 w_ov=0.186 iou=[0.936, 0.952] acc=4
r27 342s L=0.478 cov=[0.0113, 0.0086] ov=[0.02546, 0.02026] P=5 S=50 arc=0.88 lr=0.25 w_ov=0.19 iou=[0.937, 0.952] acc=2
r28 352s L=0.4753 cov=[0.0112, 0.0086] ov=[0.0254, 0.02005] P=5 S=50 arc=0.88 lr=0.35 w_ov=0.193 iou=[0.937, 0.951] acc=2
r29 361s L=0.4708 cov=[0.0112, 0.0087] ov=[0.02499, 0.02] P=5 S=50 arc=0.90 lr=0.18 w_ov=0.196 iou=[0.937, 0.951] acc=1
r30 371s L=0.4667 cov=[0.0112, 0.0087] ov=[0.02474, 0.01985] P=5 S=50 arc=0.88 lr=0.25 w_ov=0.2 iou=[0.937, 0.951] acc=2
r31 380s L=0.4601 cov=[0.0112, 0.0087] ov=[0.02425, 0.01968] P=5 S=50 arc=0.88 lr=0.25 w_ov=0.204 iou=[0.937, 0.951] acc=3
r32 389s L=0.4575 cov=[0.0112, 0.0088] ov=[0.02448, 0.01917] P=5 S=50 arc=0.90 lr=0.13 w_ov=0.207 iou=[0.938, 0.951] acc=3
r33 399s L=0.4452 cov=[0.0113, 0.0087] ov=[0.02344, 0.01899] P=5 S=50 arc=0.90 lr=0.18 w_ov=0.211 iou=[0.936, 0.952] acc=2
r34 409s L=0.4369 cov=[0.0112, 0.0087] ov=[0.02312, 0.01848] P=5 S=50 arc=0.90 lr=0.088 w_ov=0.215 iou=[0.936, 0.953] acc=1
r35 418s L=0.432 cov=[0.0113, 0.0086] ov=[0.02275, 0.01836] P=5 S=50 arc=0.90 lr=0.13 w_ov=0.219 iou=[0.936, 0.953] acc=1
r36 428s L=0.4301 cov=[0.0112, 0.0086] ov=[0.02259, 0.01834] P=5 S=50 arc=0.92 lr=0.18 w_ov=0.223 iou=[0.936, 0.953] acc=1
r37 437s L=0.4265 cov=[0.0113, 0.0086] ov=[0.02232, 0.01824] P=5 S=49 arc=0.94 lr=0.25 w_ov=0.227 iou=[0.936, 0.953] acc=1
r38 445s L=0.4184 cov=[0.0113, 0.0087] ov=[0.02177, 0.01797] P=5 S=49 arc=0.88 lr=0.13 w_ov=0.231 iou=[0.936, 0.952] acc=3
r39 453s L=0.4123 cov=[0.0113, 0.0087] ov=[0.02135, 0.01778] P=5 S=49 arc=0.88 lr=0.18 w_ov=0.235 iou=[0.935, 0.952] acc=0
r40 462s L=0.4033 cov=[0.0115, 0.0087] ov=[0.02072, 0.0175] P=5 S=49 arc=0.88 lr=0.088 w_ov=0.239 iou=[0.934, 0.952] acc=0
r41 471s L=0.3984 cov=[0.0115, 0.0087] ov=[0.02029, 0.01744] P=5 S=49 arc=0.88 lr=0.13 w_ov=0.243 iou=[0.934, 0.951] acc=1
r42 479s L=0.3895 cov=[0.0114, 0.0088] ov=[0.01974, 0.01709] P=5 S=49 arc=0.90 lr=0.13 w_ov=0.247 iou=[0.934, 0.95] acc=1
r43 488s L=0.38 cov=[0.0114, 0.0089] ov=[0.01916, 0.01671] P=5 S=48 arc=0.92 lr=0.25 w_ov=0.251 iou=[0.935, 0.952] acc=1
r44 496s L=0.375 cov=[0.0116, 0.0086] ov=[0.01859, 0.0168] P=5 S=49 arc=0.90 lr=0.25 w_ov=0.255 iou=[0.934, 0.952] acc=1
r45 505s L=0.3633 cov=[0.0117, 0.0085] ov=[0.01788, 0.01632] P=5 S=48 arc=0.88 lr=0.35 w_ov=0.259 iou=[0.933, 0.951] acc=3
r46 513s L=0.3488 cov=[0.0118, 0.0085] ov=[0.01693, 0.01583] P=5 S=48 arc=0.88 lr=0.18 w_ov=0.264 iou=[0.933, 0.952] acc=1
r47 521s L=0.3369 cov=[0.0118, 0.0084] ov=[0.01609, 0.01548] P=5 S=48 arc=0.90 lr=0.18 w_ov=0.268 iou=[0.933, 0.95] acc=0
r48 530s L=0.3316 cov=[0.0119, 0.0083] ov=[0.01569, 0.01535] P=5 S=48 arc=0.88 lr=0.25 w_ov=0.272 iou=[0.932, 0.951] acc=2
r49 538s L=0.3265 cov=[0.0119, 0.0084] ov=[0.01537, 0.01516] P=5 S=48 arc=0.90 lr=0.13 w_ov=0.276 iou=[0.932, 0.951] acc=1
r50 547s L=0.3197 cov=[0.0119, 0.0084] ov=[0.0148, 0.01504] P=5 S=48 arc=0.92 lr=0.25 w_ov=0.281 iou=[0.932, 0.95] acc=0
r51 555s L=0.3279 cov=[0.012, 0.0082] ov=[0.01557, 0.0151] P=5 S=49 arc=0.86 lr=0.18 w_ov=0.285 iou=[0.932, 0.95] acc=4
r52 564s L=0.3071 cov=[0.012, 0.0083] ov=[0.01383, 0.01475] P=5 S=49 arc=0.88 lr=0.18 w_ov=0.29 iou=[0.932, 0.951] acc=1
r53 573s L=0.304 cov=[0.012, 0.0083] ov=[0.01363, 0.01464] P=5 S=49 arc=0.88 lr=0.35 w_ov=0.295 iou=[0.933, 0.951] acc=3
r54 582s L=0.3019 cov=[0.012, 0.0083] ov=[0.01352, 0.01454] P=5 S=49 arc=0.92 lr=0.18 w_ov=0.3 iou=[0.932, 0.951] acc=1
r55 589s L=0.2986 cov=[0.0121, 0.0082] ov=[0.0133, 0.01444] P=5 S=50 arc=0.90 lr=0.25 w_ov=0.305 iou=[0.932, 0.951] acc=3
r56 598s L=0.2972 cov=[0.0121, 0.008] ov=[0.01335, 0.01426] P=5 S=50 arc=0.90 lr=0.13 w_ov=0.31 iou=[0.933, 0.953] acc=3
r57 607s L=0.2953 cov=[0.012, 0.0081] ov=[0.01322, 0.0142] P=5 S=50 arc=0.96 lr=0.063 w_ov=0.315 iou=[0.934, 0.953] acc=0
r58 616s L=0.2952 cov=[0.012, 0.0081] ov=[0.01335, 0.01406] P=5 S=49 arc=0.90 lr=0.25 w_ov=0.321 iou=[0.934, 0.952] acc=4
r59 625s L=0.2895 cov=[0.0121, 0.0081] ov=[0.01266, 0.01416] P=5 S=50 arc=0.90 lr=0.25 w_ov=0.326 iou=[0.933, 0.953] acc=2
r60 634s L=0.2871 cov=[0.012, 0.0081] ov=[0.01271, 0.01389] P=5 S=50 arc=0.92 lr=0.13 w_ov=0.332 iou=[0.934, 0.953] acc=1
r61 644s L=0.2824 cov=[0.012, 0.0082] ov=[0.01249, 0.01363] P=5 S=50 arc=0.94 lr=0.13 w_ov=0.338 iou=[0.934, 0.953] acc=1
r62 653s L=0.2774 cov=[0.012, 0.0082] ov=[0.01228, 0.01334] P=5 S=50 arc=0.94 lr=0.18 w_ov=0.344 iou=[0.934, 0.952] acc=1
r63 661s L=0.2745 cov=[0.012, 0.0082] ov=[0.01209, 0.01324] P=5 S=50 arc=0.94 lr=0.18 w_ov=0.35 iou=[0.934, 0.952] acc=2
r64 670s L=0.2721 cov=[0.012, 0.0082] ov=[0.01198, 0.0131] P=5 S=50 arc=0.98 lr=0.25 w_ov=0.356 iou=[0.933, 0.952] acc=0
r65 679s L=0.2682 cov=[0.0121, 0.0082] ov=[0.01172, 0.01297] P=5 S=50 arc=0.96 lr=0.13 w_ov=0.362 iou=[0.933, 0.952] acc=1
r66 687s L=0.2653 cov=[0.0121, 0.0082] ov=[0.01157, 0.01283] P=5 S=50 arc=0.96 lr=0.25 w_ov=0.368 iou=[0.933, 0.952] acc=1
r67 696s L=0.2616 cov=[0.0121, 0.0082] ov=[0.01132, 0.0127] P=5 S=50 arc=0.98 lr=0.13 w_ov=0.374 iou=[0.934, 0.951] acc=0
r68 704s L=0.2562 cov=[0.0122, 0.0082] ov=[0.01102, 0.01247] P=5 S=50 arc=0.98 lr=0.18 w_ov=0.38 iou=[0.935, 0.952] acc=0
r69 713s L=0.2516 cov=[0.0122, 0.0081] ov=[0.01069, 0.01233] P=5 S=50 arc=0.94 lr=0.25 w_ov=0.386 iou=[0.933, 0.952] acc=2
r70 721s L=0.2487 cov=[0.0123, 0.0081] ov=[0.0106, 0.01213] P=5 S=50 arc=0.92 lr=0.25 w_ov=0.393 iou=[0.932, 0.951] acc=1
r71 730s L=0.2434 cov=[0.0123, 0.0082] ov=[0.0101, 0.01209] P=5 S=50 arc=0.90 lr=0.25 w_ov=0.399 iou=[0.933, 0.952] acc=1
r72 739s L=0.2381 cov=[0.0122, 0.0085] ov=[0.01009, 0.01155] P=5 S=50 arc=0.88 lr=0.25 w_ov=0.406 iou=[0.931, 0.952] acc=4
r73 748s L=0.2363 cov=[0.0133, 0.0082] ov=[0.00913, 0.01226] P=5 S=50 arc=0.88 lr=0.13 w_ov=0.413 iou=[0.926, 0.951] acc=1
r74 757s L=0.2329 cov=[0.0122, 0.0083] ov=[0.00955, 0.01159] P=5 S=50 arc=0.88 lr=0.13 w_ov=0.42 iou=[0.932, 0.952] acc=1
r75 766s L=0.2272 cov=[0.0123, 0.0083] ov=[0.00915, 0.01141] P=5 S=50 arc=0.88 lr=0.18 w_ov=0.428 iou=[0.933, 0.952] acc=1
