r0 13s L=1.428 cov=[0.022, 0.031] ov=[0.04979, 0.08759] P=8 S=65 arc=0.00 lr=0.71 w_ov=0.1 iou=[0.92, 0.883] acc=15
r1 25s L=1.373 cov=[0.0222, 0.0264] ov=[0.05715, 0.07515] P=6 S=57 arc=0.11 lr=0.35 w_ov=0.102 iou=[0.903, 0.897] acc=24
r2 43s L=0.8332 cov=[0.0091, 0.0108] ov=[0.03281, 0.04842] P=6 S=58 arc=0.33 lr=0.5 w_ov=0.105 iou=[0.955, 0.946] acc=11
r3 55s L=0.6883 cov=[0.0083, 0.0085] ov=[0.02672, 0.04031] P=6 S=57 arc=0.39 lr=0.5 w_ov=0.109 iou=[0.942, 0.958] acc=11
r4 67s L=0.7674 cov=[0.009, 0.0099] ov=[0.03126, 0.04348] P=6 S=58 arc=0.48 lr=0.5 w_ov=0.111 iou=[0.95, 0.952] acc=14
r5 79s L=0.7693 cov=[0.0103, 0.0109] ov=[0.03141, 0.04328] P=6 S=59 arc=0.37 lr=0.5 w_ov=0.114 iou=[0.948, 0.946] acc=19
r6 90s L=0.5518 cov=[0.0072, 0.0049] ov=[0.02303, 0.03083] P=6 S=58 arc=0.40 lr=0.35 w_ov=0.116 iou=[0.963, 0.969] acc=8
r7 100s L=0.5242 cov=[0.0074, 0.0045] ov=[0.02207, 0.02904] P=6 S=58 arc=0.50 lr=0.35 w_ov=0.119 iou=[0.961, 0.97] acc=9
r8 112s L=0.4899 cov=[0.0071, 0.0045] ov=[0.02069, 0.02702] P=6 S=58 arc=0.55 lr=0.35 w_ov=0.121 iou=[0.964, 0.971] acc=10
r9 125s L=0.5217 cov=[0.0073, 0.0042] ov=[0.02276, 0.02814] P=6 S=58 arc=0.60 lr=0.18 w_ov=0.124 iou=[0.962, 0.97] acc=5
r10 139s L=0.4984 cov=[0.0064, 0.004] ov=[0.02154, 0.02714] P=6 S=58 arc=0.69 lr=0.18 w_ov=0.127 iou=[0.966, 0.973] acc=4
r11 151s L=0.4854 cov=[0.0063, 0.004] ov=[0.02112, 0.02627] P=6 S=57 arc=0.75 lr=0.18 w_ov=0.131 iou=[0.967, 0.973] acc=5
