name,label,pair,k,config,restarts,budget_s,best_seed,pieces,pieces_clean,reached_k,chamfer_A,chamfer_B,hausdorff_A,hausdorff_B,avg_chamfer,avg_hausdorff,avg_chamfer_raw,avg_hausdorff_raw,overlap_raw_px2,gap_clean_px2,uncovered_clean_px2,overhang_clean_px2,simple_connected,best_loss,median_restart_chamfer,all_restart_chamfer
sqtri_partition_fixed,,square-triangle,4,--init partition --mode fixed,4,600.0,3,4,4,True,7.41426382534296,6.212286408222479,25.737503382927564,23.3858331741858,6.8132751167827195,24.56166827855668,6.832721138337305,25.822355193004075,5.280973112507312,88.04241904021282,554.1928639245214,293.3598905166882,True,0.010765560618638993,7.409925930692739,7.41;9.36;6.85;6.81
sqtri_partition_free,,square-triangle,4,--init partition --mode free,4,600.0,0,4,4,True,13.401274454932453,10.94085393546055,30.96857948021404,38.40551067710698,12.171064195196502,34.68704507866051,11.509290116028584,36.06528478951455,0.5523180363103384,1.8381353032396197e-14,894.8452135574043,381.7166324487677,True,0.018663775585889816,12.171064195196502,12.17;11.26;11.99;12.27
sqtri_growth_free,,square-triangle,4,--init growth --mode free,4,600.0,2,4,4,True,11.901135865053174,6.967033627469453,36.21752917888621,41.806776871093874,9.434084746261313,39.01215302499004,10.96919553678758,36.34888554682115,0.3539676792723475,82.80885732061887,1162.5720309226667,395.77570122245953,True,0.023689668121933936,11.78602780762301,11.79;11.60;9.43;14.38
sqtri_fixed_wov3,,square-triangle,4,--init partition --mode fixed --w-ov-end 3,4,600.0,3,4,4,True,9.204020066470353,6.843306743150155,33.89351892204527,42.73353382166261,8.023663404810254,38.31352637185394,8.01792545051861,38.51607958334532,7.57401671124681,51.93155578333236,459.4276859412041,202.97674268701815,True,0.008495850186944008,8.023663404810254,6.50;7.42;10.15;8.02
sqtri_fixed_lrfloor,,square-triangle,4,--init partition --mode fixed --lr-floor 0.25,4,600.0,1,4,4,True,9.678494465903523,9.517534567535698,39.11032867366989,35.433028718103174,9.59801451671961,37.271678695886536,9.85266002455834,36.45324925750186,1.4154546131069345,160.8324619403478,455.1339003106806,107.6236143271463,True,0.00581839084982872,9.59801451671961,7.61;9.60;10.38;7.67
sqtri_fixed_wov3_lrfloor,,square-triangle,4,--init partition --mode fixed --w-ov-end 3 --lr-floor 0.25,4,600.0,3,4,4,True,5.877305563348025,7.674624988430978,33.453850752713066,39.00248492979681,6.775965275889501,36.22816784125494,6.819979263489136,37.08038753759703,5.904883079971642,35.23322074267057,334.7292817601988,175.87665397717268,True,0.00490709527477622,8.735574257828082,8.74;8.19;11.29;6.78
