r0 9s L=0.7917 cov=[0.0158, 0.0468] ov=[0.02445, 0.0483] P=8 S=66 arc=0.00 lr=0.71 w_ov=0.1 iou=[0.905, 0.791] acc=18
r1 16s L=0.7959 cov=[0.0147, 0.0307] ov=[0.0326, 0.04233] P=6 S=61 arc=0.07 lr=0.71 w_ov=0.102 iou=[0.9, 0.844] acc=11
r2 26s L=0.7199 cov=[0.0075, 0.0178] ov=[0.03526, 0.03408] P=6 S=57 arc=0.19 lr=0.25 w_ov=0.103 iou=[0.944, 0.903] acc=16
r3 35s L=0.678 cov=[0.0059, 0.0141] ov=[0.0361, 0.02958] P=6 S=60 arc=0.37 lr=0.5 w_ov=0.105 iou=[0.951, 0.922] acc=14
r4 44s L=0.6476 cov=[0.0045, 0.0125] ov=[0.03481, 0.02813] P=6 S=61 arc=0.51 lr=0.35 w_ov=0.107 iou=[0.95, 0.927] acc=14
r5 55s L=0.6308 cov=[0.004, 0.011] ov=[0.03359, 0.02787] P=6 S=61 arc=0.54 lr=0.35 w_ov=0.109 iou=[0.95, 0.934] acc=14
r6 65s L=0.5706 cov=[0.0037, 0.0091] ov=[0.0311, 0.02455] P=6 S=61 arc=0.62 lr=0.25 w_ov=0.111 iou=[0.96, 0.941] acc=6
r7 75s L=0.5471 cov=[0.0034, 0.0088] ov=[0.02975, 0.02362] P=6 S=60 arc=0.65 lr=0.18 w_ov=0.113 iou=[0.966, 0.944] acc=5
r8 86s L=0.526 cov=[0.0034, 0.0085] ov=[0.02854, 0.02274] P=6 S=58 arc=0.71 lr=0.18 w_ov=0.116 iou=[0.969, 0.945] acc=6
r9 96s L=0.5187 cov=[0.0035, 0.0083] ov=[0.02786, 0.02271] P=6 S=55 arc=0.80 lr=0.18 w_ov=0.118 iou=[0.961, 0.945] acc=5
r10 105s L=0.5036 cov=[0.0034, 0.0082] ov=[0.0274, 0.02168] P=6 S=55 arc=0.80 lr=0.18 w_ov=0.12 iou=[0.967, 0.947] acc=4
r11 114s L=0.499 cov=[0.0033, 0.008] ov=[0.02708, 0.02157] P=6 S=55 arc=0.85 lr=0.088 w_ov=0.122 iou=[0.967, 0.947] acc=1
r12 123s L=0.4905 cov=[0.0033, 0.008] ov=[0.02657, 0.02123] P=6 S=54 arc=0.89 lr=0.088 w_ov=0.124 iou=[0.965, 0.948] acc=2
r13 131s L=0.4847 cov=[0.0033, 0.0079] ov=[0.02622, 0.02102] P=6 S=54 arc=0.91 lr=0.13 w_ov=0.127 iou=[0.967, 0.949] acc=1
r14 141s L=0.4802 cov=[0.0033, 0.008] ov=[0.02589, 0.02088] P=6 S=54 arc=0.93 lr=0.063 w_ov=0.129 iou=[0.968, 0.949] acc=0
r15 151s L=0.4781 cov=[0.0033, 0.0079] ov=[0.02573, 0.02084] P=6 S=54 arc=0.93 lr=0.088 w_ov=0.131 iou=[0.969, 0.948] acc=2
r16 161s L=0.4715 cov=[0.0033, 0.0079] ov=[0.02544, 0.02048] P=6 S=54 arc=0.96 lr=0.13 w_ov=0.134 iou=[0.968, 0.948] acc=0
r17 170s L=0.4667 cov=[0.0033, 0.0079] ov=[0.02514, 0.0203] P=6 S=54 arc=0.94 lr=0.13 w_ov=0.136 iou=[0.968, 0.948] acc=1
r18 180s L=0.4632 cov=[0.0033, 0.0079] ov=[0.02487, 0.02022] P=6 S=54 arc=0.94 lr=0.13 w_ov=0.139 iou=[0.968, 0.949] acc=0
r19 190s L=0.461 cov=[0.0033, 0.0079] ov=[0.02468, 0.02019] P=6 S=54 arc=0.94 lr=0.063 w_ov=0.141 iou=[0.968, 0.949] acc=0
r20 200s L=0.457 cov=[0.0033, 0.0079] ov=[0.0245, 0.01996] P=6 S=54 arc=0.94 lr=0.13 w_ov=0.144 iou=[0.968, 0.949] acc=1
r21 209s L=0.4621 cov=[0.0033, 0.008] ov=[0.02429, 0.02068] P=6 S=54 arc=0.93 lr=0.25 w_ov=0.147 iou=[0.964, 0.949] acc=3
r22 218s L=0.4489 cov=[0.0033, 0.0078] ov=[0.02392, 0.01975] P=6 S=54 arc=0.94 lr=0.063 w_ov=0.149 iou=[0.966, 0.95] acc=0
r23 227s L=0.4451 cov=[0.0033, 0.0078] ov=[0.02365, 0.01965] P=6 S=54 arc=0.94 lr=0.088 w_ov=0.152 iou=[0.966, 0.95] acc=1
r24 236s L=0.441 cov=[0.0033, 0.0077] ov=[0.02342, 0.01947] P=6 S=54 arc=0.96 lr=0.088 w_ov=0.155 iou=[0.965, 0.95] acc=2
r25 245s L=0.4385 cov=[0.0033, 0.0076] ov=[0.02319, 0.01945] P=6 S=54 arc=1.00 lr=0.13 w_ov=0.157 iou=[0.966, 0.95] acc=0
r26 256s L=0.4344 cov=[0.0033, 0.0075] ov=[0.023, 0.01925] P=6 S=54 arc=1.00 lr=0.13 w_ov=0.16 iou=[0.966, 0.952] acc=0
r27 265s L=0.4309 cov=[0.0034, 0.0074] ov=[0.02287, 0.01903] P=6 S=54 arc=1.00 lr=0.063 w_ov=0.163 iou=[0.966, 0.952] acc=0
r28 274s L=0.4258 cov=[0.0034, 0.0073] ov=[0.0226, 0.0188] P=6 S=54 arc=1.00 lr=0.13 w_ov=0.166 iou=[0.966, 0.952] acc=0
r29 284s L=0.4212 cov=[0.0033, 0.0073] ov=[0.02239, 0.01856] P=6 S=54 arc=0.96 lr=0.25 w_ov=0.169 iou=[0.966, 0.952] acc=2
r30 293s L=0.4325 cov=[0.0036, 0.0072] ov=[0.02215, 0.01991] P=6 S=54 arc=0.93 lr=0.13 w_ov=0.172 iou=[0.953, 0.951] acc=2
r31 303s L=0.4078 cov=[0.0033, 0.0071] ov=[0.0215, 0.01812] P=6 S=54 arc=0.93 lr=0.13 w_ov=0.176 iou=[0.965, 0.952] acc=1
r32 313s L=0.4008 cov=[0.0033, 0.0071] ov=[0.02102, 0.01792] P=6 S=54 arc=0.91 lr=0.25 w_ov=0.179 iou=[0.968, 0.951] acc=2
r33 323s L=0.39 cov=[0.0031, 0.007] ov=[0.02035, 0.01753] P=6 S=53 arc=0.89 lr=0.063 w_ov=0.182 iou=[0.969, 0.953] acc=2
r34 332s L=0.381 cov=[0.0031, 0.007] ov=[0.01989, 0.01709] P=6 S=51 arc=0.90 lr=0.13 w_ov=0.186 iou=[0.969, 0.953] acc=2
r35 342s L=0.3718 cov=[0.0031, 0.007] ov=[0.0193, 0.01676] P=6 S=51 arc=0.92 lr=0.13 w_ov=0.189 iou=[0.968, 0.953] acc=1
r36 351s L=0.367 cov=[0.0031, 0.0069] ov=[0.01904, 0.01654] P=6 S=51 arc=0.94 lr=0.063 w_ov=0.193 iou=[0.968, 0.955] acc=0
r37 359s L=0.3617 cov=[0.0031, 0.0069] ov=[0.01877, 0.0163] P=6 S=51 arc=0.94 lr=0.13 w_ov=0.196 iou=[0.968, 0.955] acc=1
r38 369s L=0.3537 cov=[0.0031, 0.0068] ov=[0.01827, 0.016] P=6 S=51 arc=0.96 lr=0.18 w_ov=0.199 iou=[0.966, 0.957] acc=0
r39 379s L=0.3463 cov=[0.0032, 0.0066] ov=[0.01778, 0.01575] P=6 S=51 arc=0.94 lr=0.35 w_ov=0.203 iou=[0.966, 0.955] acc=3
r40 387s L=0.3461 cov=[0.0032, 0.0065] ov=[0.01788, 0.01565] P=6 S=49 arc=0.92 lr=0.063 w_ov=0.207 iou=[0.965, 0.956] acc=3
r41 396s L=0.3405 cov=[0.0032, 0.0064] ov=[0.01764, 0.01533] P=6 S=49 arc=0.88 lr=0.13 w_ov=0.21 iou=[0.966, 0.958] acc=4
r42 406s L=0.3355 cov=[0.0032, 0.0065] ov=[0.01734, 0.01514] P=6 S=48 arc=0.92 lr=0.13 w_ov=0.214 iou=[0.965, 0.957] acc=2
r43 415s L=0.3363 cov=[0.0032, 0.0064] ov=[0.01743, 0.01512] P=6 S=48 arc=0.92 lr=0.18 w_ov=0.218 iou=[0.966, 0.958] acc=0
r44 424s L=0.3464 cov=[0.0035, 0.0077] ov=[0.01754, 0.01586] P=6 S=51 arc=0.86 lr=0.13 w_ov=0.222 iou=[0.968, 0.951] acc=6
r45 433s L=0.3348 cov=[0.0032, 0.0064] ov=[0.01745, 0.01497] P=6 S=50 arc=0.86 lr=0.063 w_ov=0.226 iou=[0.966, 0.958] acc=2
r46 443s L=0.331 cov=[0.0031, 0.0064] ov=[0.01721, 0.01483] P=6 S=50 arc=0.86 lr=0.13 w_ov=0.23 iou=[0.967, 0.957] acc=1
r47 452s L=0.3298 cov=[0.0031, 0.0063] ov=[0.01717, 0.01475] P=6 S=50 arc=0.86 lr=0.13 w_ov=0.234 iou=[0.967, 0.958] acc=2
r48 462s L=0.3292 cov=[0.0032, 0.0063] ov=[0.01716, 0.0147] P=6 S=50 arc=0.90 lr=0.063 w_ov=0.238 iou=[0.966, 0.958] acc=1
r49 471s L=0.3283 cov=[0.0032, 0.0063] ov=[0.01713, 0.01465] P=6 S=50 arc=0.92 lr=0.088 w_ov=0.243 iou=[0.967, 0.958] acc=0
r50 481s L=0.3277 cov=[0.0031, 0.0063] ov=[0.01711, 0.01461] P=6 S=50 arc=0.92 lr=0.044 w_ov=0.247 iou=[0.966, 0.958] acc=0
r51 490s L=0.3271 cov=[0.0032, 0.0063] ov=[0.01708, 0.01457] P=6 S=50 arc=0.92 lr=0.031 w_ov=0.252 iou=[0.966, 0.958] acc=0
r52 498s L=0.3267 cov=[0.0032, 0.0063] ov=[0.01707, 0.01455] P=6 S=50 arc=0.92 lr=0.0028 w_ov=0.256 iou=[0.966, 0.958] acc=0
r53 508s L=0.3267 cov=[0.0032, 0.0063] ov=[0.01707, 0.01455] P=6 S=50 arc=0.92 lr=0.0002 w_ov=0.26 iou=[0.966, 0.958] acc=2
r54 517s L=0.3268 cov=[0.0032, 0.0063] ov=[0.01707, 0.01455] P=6 S=50 arc=0.96 lr=0.0002 w_ov=0.265 iou=[0.966, 0.958] acc=0
r55 527s L=0.3268 cov=[0.0032, 0.0063] ov=[0.01707, 0.01455] P=6 S=50 arc=0.96 lr=0.0002 w_ov=0.27 iou=[0.966, 0.958] acc=0
r56 535s L=0.3268 cov=[0.0032, 0.0063] ov=[0.01707, 0.01455] P=6 S=50 arc=0.94 lr=0.0002 w_ov=0.275 iou=[0.966, 0.958] acc=1
r57 544s L=0.3266 cov=[0.0032, 0.0063] ov=[0.01706, 0.01455] P=6 S=50 arc=0.94 lr=0.0002 w_ov=0.279 iou=[0.966, 0.958] acc=1
r58 553s L=0.3266 cov=[0.0032, 0.0063] ov=[0.01706, 0.01454] P=6 S=50 arc=0.96 lr=0.0002 w_ov=0.284 iou=[0.966, 0.958] acc=1
r59 562s L=0.3265 cov=[0.0032, 0.0063] ov=[0.01705, 0.01454] P=6 S=50 arc=0.98 lr=0.0002 w_ov=0.289 iou=[0.966, 0.958] acc=0
r60 571s L=0.3264 cov=[0.0032, 0.0063] ov=[0.01705, 0.01454] P=6 S=50 arc=0.98 lr=0.0002 w_ov=0.294 iou=[0.966, 0.958] acc=0
r61 580s L=0.3264 cov=[0.0032, 0.0063] ov=[0.01704, 0.01454] P=6 S=50 arc=0.96 lr=0.0002 w_ov=0.299 iou=[0.966, 0.958] acc=1
r62 589s L=0.3263 cov=[0.0032, 0.0063] ov=[0.01704, 0.01453] P=6 S=50 arc=0.96 lr=0.0002 w_ov=0.304 iou=[0.966, 0.958] acc=0
