r0 9s L=0.4942 cov=[0.0169, 0.033] ov=[0.01406, 0.03024] P=5 S=56 arc=0.00 lr=0.71 w_ov=0.1 iou=[0.894, 0.828] acc=14
r1 17s L=0.3708 cov=[0.0142, 0.0242] ov=[0.00992, 0.02322] P=5 S=52 arc=0.13 lr=0.25 w_ov=0.102 iou=[0.916, 0.869] acc=19
r2 26s L=0.3393 cov=[0.0143, 0.0209] ov=[0.00771, 0.0226] P=5 S=49 arc=0.43 lr=0.35 w_ov=0.103 iou=[0.916, 0.881] acc=11
r3 35s L=0.3288 cov=[0.015, 0.0183] ov=[0.00667, 0.02278] P=5 S=48 arc=0.60 lr=0.13 w_ov=0.105 iou=[0.913, 0.892] acc=8
r4 45s L=0.3272 cov=[0.0151, 0.0184] ov=[0.00671, 0.02256] P=5 S=48 arc=0.67 lr=0.18 w_ov=0.107 iou=[0.91, 0.891] acc=6
r5 54s L=0.3164 cov=[0.0147, 0.0157] ov=[0.00592, 0.02257] P=5 S=48 arc=0.79 lr=0.25 w_ov=0.109 iou=[0.914, 0.906] acc=4
r6 64s L=0.3155 cov=[0.0147, 0.0152] ov=[0.00586, 0.02261] P=5 S=48 arc=0.83 lr=0.25 w_ov=0.111 iou=[0.911, 0.91] acc=7
r7 73s L=0.3137 cov=[0.0151, 0.0144] ov=[0.00582, 0.0225] P=5 S=46 arc=0.89 lr=0.25 w_ov=0.113 iou=[0.911, 0.912] acc=5
r8 84s L=0.3117 cov=[0.0154, 0.0138] ov=[0.00579, 0.02236] P=5 S=46 arc=0.91 lr=0.35 w_ov=0.115 iou=[0.91, 0.915] acc=2
r9 93s L=0.3156 cov=[0.0153, 0.0195] ov=[0.00627, 0.02171] P=5 S=50 arc=0.84 lr=0.5 w_ov=0.117 iou=[0.902, 0.889] acc=11
r10 103s L=0.3055 cov=[0.0151, 0.0138] ov=[0.00583, 0.02173] P=5 S=49 arc=0.84 lr=0.18 w_ov=0.12 iou=[0.909, 0.915] acc=5
r11 113s L=0.3017 cov=[0.015, 0.0137] ov=[0.00566, 0.02155] P=5 S=47 arc=0.91 lr=0.25 w_ov=0.122 iou=[0.91, 0.915] acc=3
