r0 22s L=1.171 cov=[0.0405, 0.1315] ov=[0.0565, 0.04316] P=7 S=112 arc=0.00 lr=0.25 w_ov=0.1 iou=[0.838, 0.603] acc=18
r1 42s L=1.158 cov=[0.0312, 0.0785] ov=[0.06394, 0.04074] P=6 S=104 arc=0.09 lr=0.5 w_ov=0.104 iou=[0.834, 0.757] acc=22
r2 58s L=1.151 cov=[0.0331, 0.0212] ov=[0.06685, 0.04266] P=7 S=93 arc=0.17 lr=0.25 w_ov=0.108 iou=[0.871, 0.913] acc=15
r3 73s L=1.048 cov=[0.0311, 0.0093] ov=[0.06421, 0.03642] P=6 S=83 arc=0.23 lr=0.5 w_ov=0.112 iou=[0.831, 0.952] acc=19
r4 86s L=0.8734 cov=[0.0363, 0.0068] ov=[0.05369, 0.02919] P=6 S=81 arc=0.25 lr=0.5 w_ov=0.115 iou=[0.862, 0.962] acc=16
r5 100s L=0.7419 cov=[0.0329, 0.0054] ov=[0.04603, 0.02418] P=6 S=82 arc=0.32 lr=0.5 w_ov=0.118 iou=[0.874, 0.969] acc=13
r6 113s L=0.6652 cov=[0.033, 0.0052] ov=[0.0394, 0.02316] P=6 S=80 arc=0.34 lr=0.5 w_ov=0.121 iou=[0.869, 0.97] acc=14
r7 125s L=0.5585 cov=[0.0338, 0.0048] ov=[0.03184, 0.02001] P=6 S=85 arc=0.36 lr=0.5 w_ov=0.124 iou=[0.872, 0.973] acc=12
r8 140s L=0.5084 cov=[0.0303, 0.0043] ov=[0.03159, 0.01565] P=6 S=82 arc=0.40 lr=0.18 w_ov=0.127 iou=[0.887, 0.975] acc=8
r9 155s L=0.4874 cov=[0.0301, 0.0044] ov=[0.03074, 0.01442] P=6 S=78 arc=0.47 lr=0.35 w_ov=0.131 iou=[0.886, 0.975] acc=8
r10 171s L=0.4629 cov=[0.03, 0.0044] ov=[0.02944, 0.01328] P=6 S=75 arc=0.51 lr=0.35 w_ov=0.135 iou=[0.889, 0.974] acc=8
r11 183s L=0.4384 cov=[0.0301, 0.0044] ov=[0.02849, 0.01176] P=6 S=72 arc=0.56 lr=0.35 w_ov=0.139 iou=[0.887, 0.974] acc=8
