r0 15s L=1.119 cov=[0.0242, 0.0519] ov=[0.0353, 0.06878] P=6 S=90 arc=0.00 lr=0.35 w_ov=0.1 iou=[0.888, 0.791] acc=17
r1 29s L=0.8872 cov=[0.0164, 0.0441] ov=[0.02549, 0.05702] P=5 S=81 arc=0.09 lr=0.35 w_ov=0.103 iou=[0.896, 0.822] acc=13
r2 42s L=0.8344 cov=[0.0152, 0.0285] ov=[0.02916, 0.04979] P=5 S=73 arc=0.14 lr=0.18 w_ov=0.106 iou=[0.924, 0.873] acc=17
r3 55s L=0.8646 cov=[0.015, 0.0213] ov=[0.03459, 0.04812] P=5 S=69 arc=0.28 lr=0.18 w_ov=0.108 iou=[0.927, 0.902] acc=9
r4 68s L=0.8663 cov=[0.0146, 0.0173] ov=[0.03676, 0.04655] P=5 S=60 arc=0.37 lr=0.13 w_ov=0.111 iou=[0.927, 0.905] acc=7
r5 80s L=0.8199 cov=[0.0139, 0.0177] ov=[0.03523, 0.0435] P=5 S=57 arc=0.42 lr=0.13 w_ov=0.114 iou=[0.928, 0.917] acc=11
r6 91s L=0.8149 cov=[0.0133, 0.0148] ov=[0.03663, 0.04194] P=5 S=53 arc=0.53 lr=0.13 w_ov=0.117 iou=[0.931, 0.93] acc=10
r7 101s L=0.8354 cov=[0.0139, 0.0111] ov=[0.03781, 0.04313] P=5 S=54 arc=0.61 lr=0.18 w_ov=0.119 iou=[0.93, 0.941] acc=13
r8 112s L=0.8343 cov=[0.0134, 0.0087] ov=[0.03947, 0.04164] P=5 S=54 arc=0.72 lr=0.18 w_ov=0.121 iou=[0.933, 0.951] acc=6
r9 123s L=0.8238 cov=[0.0132, 0.0075] ov=[0.03896, 0.04123] P=5 S=52 arc=0.71 lr=0.25 w_ov=0.124 iou=[0.933, 0.956] acc=7
r10 134s L=0.813 cov=[0.0134, 0.0075] ov=[0.0391, 0.04001] P=5 S=54 arc=0.72 lr=0.25 w_ov=0.127 iou=[0.933, 0.956] acc=12
r11 144s L=0.7812 cov=[0.0134, 0.0065] ov=[0.03671, 0.03932] P=5 S=51 arc=0.78 lr=0.13 w_ov=0.129 iou=[0.934, 0.962] acc=9
r12 154s L=0.7539 cov=[0.0131, 0.0058] ov=[0.03669, 0.03672] P=5 S=50 arc=0.82 lr=0.18 w_ov=0.132 iou=[0.936, 0.967] acc=2
r13 165s L=0.7451 cov=[0.013, 0.0055] ov=[0.0366, 0.03596] P=5 S=49 arc=0.86 lr=0.18 w_ov=0.134 iou=[0.937, 0.967] acc=2
r14 175s L=0.7345 cov=[0.0129, 0.0053] ov=[0.03637, 0.03516] P=5 S=49 arc=0.88 lr=0.18 w_ov=0.137 iou=[0.937, 0.967] acc=1
r15 185s L=0.7259 cov=[0.013, 0.0051] ov=[0.03637, 0.03432] P=5 S=49 arc=0.86 lr=0.25 w_ov=0.14 iou=[0.938, 0.967] acc=3
r16 195s L=0.7066 cov=[0.0127, 0.0051] ov=[0.03524, 0.03354] P=5 S=50 arc=0.84 lr=0.25 w_ov=0.143 iou=[0.938, 0.968] acc=3
r17 206s L=0.6959 cov=[0.0126, 0.0051] ov=[0.03516, 0.03255] P=5 S=49 arc=0.86 lr=0.25 w_ov=0.145 iou=[0.932, 0.946] acc=5
r18 217s L=0.6549 cov=[0.0138, 0.009] ov=[0.03153, 0.03157] P=5 S=47 arc=0.87 lr=0.13 w_ov=0.149 iou=[0.931, 0.954] acc=3
r19 227s L=0.6088 cov=[0.0136, 0.0082] ov=[0.02939, 0.02921] P=5 S=46 arc=0.85 lr=0.18 w_ov=0.152 iou=[0.933, 0.955] acc=4
r20 237s L=0.5894 cov=[0.0136, 0.0078] ov=[0.0288, 0.0279] P=5 S=46 arc=0.80 lr=0.13 w_ov=0.154 iou=[0.933, 0.954] acc=5
r21 247s L=0.5539 cov=[0.0133, 0.0073] ov=[0.02713, 0.02611] P=5 S=46 arc=0.85 lr=0.18 w_ov=0.157 iou=[0.933, 0.958] acc=2
r22 258s L=0.5268 cov=[0.013, 0.0067] ov=[0.02662, 0.02398] P=5 S=45 arc=0.89 lr=0.18 w_ov=0.161 iou=[0.935, 0.959] acc=4
r23 268s L=0.4955 cov=[0.0127, 0.0064] ov=[0.02547, 0.02208] P=5 S=45 arc=0.91 lr=0.18 w_ov=0.164 iou=[0.934, 0.961] acc=0
r24 279s L=0.4845 cov=[0.0126, 0.0062] ov=[0.02485, 0.02163] P=5 S=45 arc=0.89 lr=0.088 w_ov=0.167 iou=[0.935, 0.961] acc=2
r25 290s L=0.4687 cov=[0.0125, 0.0061] ov=[0.02405, 0.02086] P=5 S=45 arc=0.91 lr=0.18 w_ov=0.171 iou=[0.936, 0.961] acc=1
r26 300s L=0.4544 cov=[0.0125, 0.0061] ov=[0.02328, 0.02021] P=5 S=46 arc=0.93 lr=0.25 w_ov=0.174 iou=[0.936, 0.961] acc=1
r27 311s L=0.4322 cov=[0.0124, 0.0061] ov=[0.02227, 0.019] P=5 S=46 arc=0.93 lr=0.25 w_ov=0.178 iou=[0.937, 0.962] acc=1
r28 322s L=0.4135 cov=[0.0125, 0.0061] ov=[0.02133, 0.01807] P=5 S=46 arc=0.96 lr=0.35 w_ov=0.182 iou=[0.936, 0.962] acc=0
r29 332s L=0.4123 cov=[0.0124, 0.006] ov=[0.02177, 0.01753] P=5 S=46 arc=0.96 lr=0.18 w_ov=0.185 iou=[0.936, 0.961] acc=1
r30 342s L=0.3887 cov=[0.0124, 0.0059] ov=[0.0202, 0.01674] P=5 S=46 arc=0.96 lr=0.088 w_ov=0.189 iou=[0.935, 0.961] acc=1
r31 352s L=0.3741 cov=[0.0124, 0.006] ov=[0.01945, 0.01602] P=5 S=45 arc=0.98 lr=0.13 w_ov=0.193 iou=[0.935, 0.961] acc=1
r32 363s L=0.3612 cov=[0.0124, 0.006] ov=[0.01883, 0.01535] P=5 S=45 arc=0.98 lr=0.25 w_ov=0.197 iou=[0.935, 0.962] acc=0
r33 373s L=0.3674 cov=[0.0143, 0.0063] ov=[0.02043, 0.01415] P=5 S=47 arc=0.87 lr=0.35 w_ov=0.201 iou=[0.919, 0.957] acc=11
r34 383s L=0.3403 cov=[0.0128, 0.0058] ov=[0.01786, 0.0142] P=5 S=46 arc=0.85 lr=0.13 w_ov=0.205 iou=[0.932, 0.961] acc=6
r35 394s L=0.3269 cov=[0.0127, 0.0058] ov=[0.01735, 0.01339] P=5 S=46 arc=0.93 lr=0.13 w_ov=0.209 iou=[0.933, 0.963] acc=1
r36 404s L=0.3137 cov=[0.0126, 0.0058] ov=[0.01666, 0.01277] P=5 S=45 arc=0.96 lr=0.13 w_ov=0.213 iou=[0.934, 0.963] acc=3
r37 413s L=0.3045 cov=[0.0126, 0.0058] ov=[0.01626, 0.01225] P=5 S=45 arc=1.00 lr=0.13 w_ov=0.217 iou=[0.933, 0.963] acc=0
r38 424s L=0.2975 cov=[0.0126, 0.0058] ov=[0.01605, 0.01176] P=5 S=45 arc=1.00 lr=0.18 w_ov=0.221 iou=[0.933, 0.962] acc=0
r39 434s L=0.2905 cov=[0.0126, 0.0059] ov=[0.0158, 0.01132] P=5 S=45 arc=1.00 lr=0.18 w_ov=0.225 iou=[0.933, 0.961] acc=0
r40 443s L=0.2853 cov=[0.0125, 0.0059] ov=[0.01563, 0.01096] P=5 S=45 arc=0.98 lr=0.18 w_ov=0.23 iou=[0.934, 0.961] acc=3
r41 453s L=0.2783 cov=[0.0124, 0.006] ov=[0.01518, 0.01072] P=5 S=45 arc=0.98 lr=0.088 w_ov=0.234 iou=[0.933, 0.961] acc=1
r42 462s L=0.2785 cov=[0.0123, 0.0061] ov=[0.0151, 0.01081] P=5 S=44 arc=1.00 lr=0.13 w_ov=0.238 iou=[0.933, 0.96] acc=1
r43 472s L=0.2659 cov=[0.0124, 0.0061] ov=[0.01455, 0.0101] P=5 S=44 arc=1.00 lr=0.063 w_ov=0.243 iou=[0.933, 0.959] acc=0
r44 481s L=0.2597 cov=[0.0123, 0.0062] ov=[0.01425, 0.00978] P=5 S=44 arc=1.00 lr=0.044 w_ov=0.247 iou=[0.933, 0.959] acc=0
r45 491s L=0.2505 cov=[0.0123, 0.0063] ov=[0.01382, 0.00928] P=5 S=44 arc=0.98 lr=0.088 w_ov=0.252 iou=[0.934, 0.957] acc=1
r46 501s L=0.2435 cov=[0.0122, 0.0064] ov=[0.0133, 0.00908] P=5 S=44 arc=0.98 lr=0.13 w_ov=0.257 iou=[0.933, 0.958] acc=0
r47 511s L=0.2389 cov=[0.0121, 0.0065] ov=[0.01306, 0.00887] P=5 S=44 arc=0.98 lr=0.18 w_ov=0.261 iou=[0.935, 0.958] acc=0
r48 520s L=0.2352 cov=[0.0121, 0.0066] ov=[0.01286, 0.00869] P=5 S=45 arc=0.96 lr=0.25 w_ov=0.266 iou=[0.935, 0.958] acc=2
r49 530s L=0.2313 cov=[0.0122, 0.0067] ov=[0.01249, 0.00866] P=5 S=43 arc=0.93 lr=0.25 w_ov=0.271 iou=[0.935, 0.957] acc=4
r50 539s L=0.2262 cov=[0.0121, 0.0067] ov=[0.01214, 0.00851] P=5 S=43 arc=0.91 lr=0.25 w_ov=0.277 iou=[0.933, 0.958] acc=2
r51 549s L=0.1766 cov=[0.0119, 0.0052] ov=[0.01077, 0.00508] P=5 S=42 arc=0.93 lr=0.088 w_ov=0.281 iou=[0.938, 0.962] acc=1
r52 558s L=0.1608 cov=[0.012, 0.0052] ov=[0.00968, 0.0046] P=5 S=42 arc=0.93 lr=0.088 w_ov=0.287 iou=[0.936, 0.964] acc=0
r53 567s L=0.1742 cov=[0.0127, 0.0061] ov=[0.00882, 0.00663] P=5 S=42 arc=0.90 lr=0.13 w_ov=0.292 iou=[0.93, 0.958] acc=2
r54 577s L=0.1537 cov=[0.0121, 0.0051] ov=[0.00917, 0.00439] P=5 S=42 arc=0.90 lr=0.063 w_ov=0.297 iou=[0.936, 0.963] acc=2
r55 586s L=0.1503 cov=[0.0121, 0.0051] ov=[0.00897, 0.00425] P=5 S=42 arc=0.93 lr=0.13 w_ov=0.302 iou=[0.936, 0.962] acc=0
r56 596s L=0.1479 cov=[0.012, 0.0051] ov=[0.00878, 0.0042] P=5 S=42 arc=0.93 lr=0.18 w_ov=0.308 iou=[0.937, 0.962] acc=1
r57 605s L=0.1457 cov=[0.012, 0.0051] ov=[0.00858, 0.00419] P=5 S=42 arc=0.90 lr=0.18 w_ov=0.314 iou=[0.937, 0.963] acc=2
r58 614s L=0.1423 cov=[0.012, 0.0051] ov=[0.00839, 0.00404] P=5 S=42 arc=0.90 lr=0.088 w_ov=0.319 iou=[0.937, 0.963] acc=0
r59 624s L=0.1399 cov=[0.0119, 0.0052] ov=[0.00825, 0.00394] P=5 S=41 arc=0.93 lr=0.18 w_ov=0.325 iou=[0.937, 0.964] acc=1
r60 633s L=0.1372 cov=[0.0118, 0.0052] ov=[0.00804, 0.00389] P=5 S=41 arc=0.93 lr=0.088 w_ov=0.331 iou=[0.938, 0.963] acc=2
r61 642s L=0.136 cov=[0.0118, 0.0052] ov=[0.00798, 0.00382] P=5 S=41 arc=0.95 lr=0.13 w_ov=0.337 iou=[0.938, 0.963] acc=1
r62 651s L=0.135 cov=[0.0118, 0.0052] ov=[0.00791, 0.0038] P=5 S=41 arc=0.95 lr=0.18 w_ov=0.343 iou=[0.938, 0.964] acc=0
r63 659s L=0.134 cov=[0.0118, 0.0052] ov=[0.00788, 0.00373] P=5 S=40 arc=0.97 lr=0.088 w_ov=0.349 iou=[0.939, 0.963] acc=1
r64 669s L=0.1325 cov=[0.0118, 0.0052] ov=[0.00781, 0.00364] P=5 S=40 arc=0.97 lr=0.13 w_ov=0.354 iou=[0.938, 0.963] acc=0
r65 677s L=0.131 cov=[0.0118, 0.0052] ov=[0.00776, 0.00354] P=5 S=40 arc=0.97 lr=0.18 w_ov=0.361 iou=[0.938, 0.963] acc=0
r66 686s L=0.1307 cov=[0.0118, 0.0052] ov=[0.00781, 0.00347] P=5 S=40 arc=0.97 lr=0.088 w_ov=0.367 iou=[0.938, 0.963] acc=0
r67 695s L=0.1261 cov=[0.0119, 0.0052] ov=[0.00752, 0.00329] P=5 S=40 arc=0.97 lr=0.18 w_ov=0.373 iou=[0.937, 0.963] acc=0
r68 704s L=0.1225 cov=[0.012, 0.0052] ov=[0.00725, 0.00318] P=5 S=40 arc=0.97 lr=0.18 w_ov=0.379 iou=[0.937, 0.963] acc=0
r69 713s L=0.1184 cov=[0.0121, 0.0053] ov=[0.00691, 0.0031] P=5 S=41 arc=0.95 lr=0.18 w_ov=0.386 iou=[0.936, 0.963] acc=2
r70 722s L=0.1158 cov=[0.0121, 0.0053] ov=[0.0068, 0.00295] P=5 S=40 arc=0.95 lr=0.063 w_ov=0.393 iou=[0.937, 0.963] acc=2
r71 731s L=0.1149 cov=[0.0121, 0.0053] ov=[0.00675, 0.00292] P=5 S=40 arc=0.97 lr=0.088 w_ov=0.399 iou=[0.937, 0.963] acc=0
r72 740s L=0.1134 cov=[0.0121, 0.0053] ov=[0.00668, 0.00284] P=5 S=40 arc=0.97 lr=0.13 w_ov=0.406 iou=[0.937, 0.963] acc=0
r73 748s L=0.1103 cov=[0.0121, 0.0053] ov=[0.00643, 0.00278] P=5 S=40 arc=0.97 lr=0.13 w_ov=0.413 iou=[0.936, 0.962] acc=0
r74 758s L=0.1072 cov=[0.0121, 0.0053] ov=[0.00621, 0.00267] P=5 S=40 arc=0.97 lr=0.13 w_ov=0.42 iou=[0.936, 0.961] acc=0
r75 767s L=0.1056 cov=[0.0121, 0.0054] ov=[0.00605, 0.00268] P=5 S=40 arc=0.97 lr=0.18 w_ov=0.428 iou=[0.936, 0.961] acc=0
r76 775s L=0.1042 cov=[0.0121, 0.0054] ov=[0.00599, 0.0026] P=5 S=40 arc=0.97 lr=0.063 w_ov=0.435 iou=[0.936, 0.961] acc=0
r77 784s L=0.1029 cov=[0.0121, 0.0054] ov=[0.00588, 0.00257] P=5 S=40 arc=0.97 lr=0.13 w_ov=0.442 iou=[0.936, 0.961] acc=0
r78 793s L=0.1017 cov=[0.0121, 0.0054] ov=[0.00583, 0.0025] P=5 S=40 arc=0.97 lr=0.063 w_ov=0.45 iou=[0.936, 0.962] acc=0
r79 802s L=0.1016 cov=[0.0121, 0.0054] ov=[0.00586, 0.00247] P=5 S=40 arc=0.97 lr=0.088 w_ov=0.458 iou=[0.936, 0.962] acc=0
r80 811s L=0.101 cov=[0.0121, 0.0054] ov=[0.00584, 0.00242] P=5 S=40 arc=0.97 lr=0.044 w_ov=0.466 iou=[0.936, 0.962] acc=0
r81 820s L=0.1003 cov=[0.0121, 0.0053] ov=[0.00583, 0.00236] P=5 S=40 arc=0.97 lr=0.063 w_ov=0.474 iou=[0.935, 0.962] acc=0
r82 830s L=0.0991 cov=[0.0121, 0.0053] ov=[0.00582, 0.00225] P=5 S=40 arc=0.97 lr=0.13 w_ov=0.483 iou=[0.935, 0.963] acc=0
r83 839s L=0.09723 cov=[0.0122, 0.0053] ov=[0.00573, 0.00216] P=5 S=40 arc=0.97 lr=0.13 w_ov=0.491 iou=[0.935, 0.963] acc=0
r84 848s L=0.09651 cov=[0.0122, 0.0053] ov=[0.00574, 0.00208] P=5 S=40 arc=0.97 lr=0.063 w_ov=0.5 iou=[0.934, 0.962] acc=0
r85 856s L=0.09556 cov=[0.0122, 0.0053] ov=[0.00569, 0.00203] P=5 S=40 arc=0.97 lr=0.088 w_ov=0.509 iou=[0.934, 0.962] acc=0
r86 865s L=0.09462 cov=[0.0122, 0.0053] ov=[0.00566, 0.00196] P=5 S=40 arc=0.97 lr=0.18 w_ov=0.517 iou=[0.934, 0.962] acc=1
r87 874s L=0.09384 cov=[0.0122, 0.0053] ov=[0.00562, 0.00192] P=5 S=40 arc=1.00 lr=0.044 w_ov=0.526 iou=[0.933, 0.962] acc=0
r88 883s L=0.09358 cov=[0.0122, 0.0053] ov=[0.00561, 0.00191] P=5 S=40 arc=1.00 lr=0.0039 w_ov=0.535 iou=[0.933, 0.962] acc=0
r89 892s L=0.09353 cov=[0.0122, 0.0053] ov=[0.0056, 0.00191] P=5 S=40 arc=1.00 lr=0.0002 w_ov=0.545 iou=[0.933, 0.962] acc=0
r90 901s L=0.09352 cov=[0.0122, 0.0053] ov=[0.0056, 0.00191] P=5 S=40 arc=1.00 lr=0.0002 w_ov=0.554 iou=[0.933, 0.962] acc=0
r91 910s L=0.09351 cov=[0.0122, 0.0053] ov=[0.0056, 0.00191] P=5 S=40 arc=1.00 lr=0.0002 w_ov=0.564 iou=[0.933, 0.962] acc=0
r92 919s L=0.09349 cov=[0.0122, 0.0053] ov=[0.0056, 0.00191] P=5 S=40 arc=1.00 lr=0.0002 w_ov=0.573 iou=[0.933, 0.962] acc=0
r93 927s L=0.09347 cov=[0.0122, 0.0053] ov=[0.0056, 0.0019] P=5 S=40 arc=1.00 lr=0.0002 w_ov=0.583 iou=[0.933, 0.962] acc=0
r94 936s L=0.09344 cov=[0.0122, 0.0053] ov=[0.0056, 0.0019] P=5 S=40 arc=1.00 lr=0.0002 w_ov=0.593 iou=[0.933, 0.962] acc=0
r95 944s L=0.09341 cov=[0.0122, 0.0053] ov=[0.0056, 0.0019] P=5 S=40 arc=1.00 lr=0.0002 w_ov=0.603 iou=[0.933, 0.962] acc=0
r96 953s L=0.09337 cov=[0.0122, 0.0053] ov=[0.00559, 0.0019] P=5 S=40 arc=1.00 lr=0.0002 w_ov=0.612 iou=[0.933, 0.961] acc=0
