r0 9s L=0.7516 cov=[0.0394, 0.0614] ov=[0.04893, 0.01601] P=6 S=52 arc=0.00 lr=0.5 w_ov=0.1 iou=[0.809, 0.741] acc=16
r1 18s L=0.7157 cov=[0.0178, 0.0497] ov=[0.05773, 0.00698] P=5 S=51 arc=0.12 lr=0.5 w_ov=0.102 iou=[0.892, 0.784] acc=13
r2 26s L=0.8038 cov=[0.0159, 0.0421] ov=[0.06173, 0.01275] P=5 S=56 arc=0.20 lr=0.5 w_ov=0.103 iou=[0.905, 0.813] acc=14
r3 36s L=0.5853 cov=[0.0138, 0.0311] ov=[0.04494, 0.009] P=5 S=55 arc=0.25 lr=0.35 w_ov=0.105 iou=[0.912, 0.852] acc=16
r4 45s L=0.3458 cov=[0.0122, 0.0227] ov=[0.0263, 0.00467] P=5 S=60 arc=0.42 lr=0.35 w_ov=0.107 iou=[0.92, 0.88] acc=12
r5 57s L=0.3031 cov=[0.0118, 0.0186] ov=[0.02362, 0.00353] P=5 S=62 arc=0.47 lr=0.35 w_ov=0.109 iou=[0.923, 0.895] acc=12
r6 70s L=0.2939 cov=[0.0121, 0.0156] ov=[0.02211, 0.0044] P=5 S=57 arc=0.54 lr=0.25 w_ov=0.111 iou=[0.917, 0.908] acc=10
r7 80s L=0.2646 cov=[0.0121, 0.0132] ov=[0.01998, 0.00384] P=5 S=53 arc=0.60 lr=0.25 w_ov=0.114 iou=[0.914, 0.921] acc=10
r8 93s L=0.2501 cov=[0.0119, 0.0125] ov=[0.01897, 0.00349] P=5 S=53 arc=0.70 lr=0.35 w_ov=0.117 iou=[0.915, 0.923] acc=4
r9 104s L=0.2403 cov=[0.012, 0.0116] ov=[0.01778, 0.00379] P=5 S=54 arc=0.70 lr=0.35 w_ov=0.12 iou=[0.915, 0.928] acc=7
r10 115s L=0.2351 cov=[0.0113, 0.0114] ov=[0.01703, 0.0041] P=5 S=54 arc=0.67 lr=0.35 w_ov=0.122 iou=[0.926, 0.922] acc=10
r11 127s L=0.2342 cov=[0.0103, 0.0108] ov=[0.01638, 0.00482] P=5 S=52 arc=0.75 lr=0.25 w_ov=0.125 iou=[0.925, 0.93] acc=5
r12 136s L=0.2307 cov=[0.0101, 0.0102] ov=[0.01544, 0.0055] P=5 S=51 arc=0.80 lr=0.25 w_ov=0.128 iou=[0.928, 0.933] acc=4
r13 147s L=0.2189 cov=[0.0099, 0.0097] ov=[0.01412, 0.00572] P=5 S=51 arc=0.86 lr=0.35 w_ov=0.13 iou=[0.927, 0.937] acc=5
r14 158s L=0.2084 cov=[0.0094, 0.0095] ov=[0.01286, 0.00598] P=5 S=53 arc=0.83 lr=0.35 w_ov=0.133 iou=[0.932, 0.938] acc=7
r15 170s L=0.1981 cov=[0.0092, 0.0091] ov=[0.01181, 0.00606] P=5 S=53 arc=0.85 lr=0.35 w_ov=0.135 iou=[0.932, 0.941] acc=5
r16 183s L=0.1933 cov=[0.009, 0.0092] ov=[0.01074, 0.00666] P=5 S=55 arc=0.85 lr=0.35 w_ov=0.139 iou=[0.931, 0.941] acc=7
r17 195s L=0.1808 cov=[0.0088, 0.009] ov=[0.00979, 0.00641] P=5 S=54 arc=0.85 lr=0.13 w_ov=0.142 iou=[0.933, 0.943] acc=4
r18 209s L=0.178 cov=[0.0088, 0.0095] ov=[0.00918, 0.00668] P=5 S=53 arc=0.89 lr=0.18 w_ov=0.145 iou=[0.938, 0.937] acc=3
r19 221s L=0.1659 cov=[0.0087, 0.0089] ov=[0.00815, 0.00657] P=5 S=51 arc=0.92 lr=0.25 w_ov=0.149 iou=[0.935, 0.944] acc=2
r20 230s L=0.1586 cov=[0.0087, 0.0088] ov=[0.00737, 0.00663] P=5 S=46 arc=0.89 lr=0.25 w_ov=0.153 iou=[0.917, 0.945] acc=2
r21 240s L=0.1502 cov=[0.01, 0.0089] ov=[0.00538, 0.00766] P=5 S=45 arc=0.82 lr=0.35 w_ov=0.156 iou=[0.929, 0.941] acc=3
r22 249s L=0.1466 cov=[0.0097, 0.0088] ov=[0.00508, 0.00763] P=5 S=45 arc=0.80 lr=0.35 w_ov=0.158 iou=[0.93, 0.944] acc=4
r23 258s L=0.1436 cov=[0.0096, 0.0089] ov=[0.00484, 0.00758] P=5 S=44 arc=0.84 lr=0.25 w_ov=0.161 iou=[0.929, 0.944] acc=3
r24 267s L=0.1413 cov=[0.0096, 0.0088] ov=[0.0047, 0.00749] P=5 S=44 arc=0.86 lr=0.13 w_ov=0.164 iou=[0.932, 0.944] acc=1
r25 274s L=0.1393 cov=[0.0096, 0.0088] ov=[0.00456, 0.00744] P=5 S=44 arc=0.86 lr=0.18 w_ov=0.167 iou=[0.931, 0.945] acc=3
r26 283s L=0.1373 cov=[0.0096, 0.0088] ov=[0.00441, 0.0074] P=5 S=44 arc=0.84 lr=0.35 w_ov=0.169 iou=[0.932, 0.944] acc=4
r27 291s L=0.1356 cov=[0.0096, 0.0088] ov=[0.00429, 0.00734] P=5 S=44 arc=0.84 lr=0.088 w_ov=0.172 iou=[0.931, 0.944] acc=2
r28 300s L=0.1346 cov=[0.0096, 0.0087] ov=[0.00422, 0.00732] P=5 S=44 arc=0.86 lr=0.18 w_ov=0.175 iou=[0.931, 0.944] acc=0
r29 308s L=0.1339 cov=[0.0095, 0.0088] ov=[0.00418, 0.00729] P=5 S=44 arc=0.82 lr=0.25 w_ov=0.178 iou=[0.933, 0.944] acc=2
r30 316s L=0.1318 cov=[0.0094, 0.0088] ov=[0.0041, 0.00716] P=5 S=44 arc=0.80 lr=0.25 w_ov=0.181 iou=[0.933, 0.944] acc=2
r31 325s L=0.1322 cov=[0.0096, 0.0087] ov=[0.00413, 0.00716] P=5 S=44 arc=0.80 lr=0.13 w_ov=0.183 iou=[0.932, 0.944] acc=3
r32 335s L=0.1316 cov=[0.0096, 0.0087] ov=[0.00403, 0.00721] P=5 S=44 arc=0.80 lr=0.18 w_ov=0.187 iou=[0.931, 0.945] acc=5
r33 344s L=0.1297 cov=[0.0095, 0.0087] ov=[0.00386, 0.0072] P=5 S=43 arc=0.86 lr=0.088 w_ov=0.19 iou=[0.932, 0.944] acc=3
r34 352s L=0.1275 cov=[0.0096, 0.0086] ov=[0.00371, 0.00712] P=5 S=43 arc=0.91 lr=0.13 w_ov=0.193 iou=[0.932, 0.944] acc=0
r35 360s L=0.1268 cov=[0.0096, 0.0086] ov=[0.00368, 0.00708] P=5 S=43 arc=0.91 lr=0.25 w_ov=0.196 iou=[0.931, 0.944] acc=0
r36 368s L=0.1403 cov=[0.0102, 0.0092] ov=[0.0036, 0.0084] P=5 S=48 arc=0.79 lr=0.35 w_ov=0.2 iou=[0.925, 0.943] acc=11
r37 378s L=0.1259 cov=[0.0097, 0.0085] ov=[0.00354, 0.00714] P=5 S=46 arc=0.78 lr=0.18 w_ov=0.203 iou=[0.93, 0.946] acc=4
r38 387s L=0.1254 cov=[0.0097, 0.0084] ov=[0.00357, 0.00707] P=5 S=45 arc=0.82 lr=0.25 w_ov=0.206 iou=[0.93, 0.947] acc=2
r39 396s L=0.1252 cov=[0.0097, 0.0083] ov=[0.00358, 0.00704] P=5 S=45 arc=0.84 lr=0.13 w_ov=0.21 iou=[0.93, 0.946] acc=1
r40 405s L=0.1247 cov=[0.0096, 0.0084] ov=[0.0036, 0.00697] P=5 S=45 arc=0.87 lr=0.13 w_ov=0.214 iou=[0.931, 0.946] acc=1
r41 414s L=0.1238 cov=[0.0096, 0.0084] ov=[0.00359, 0.0069] P=5 S=45 arc=0.87 lr=0.25 w_ov=0.218 iou=[0.93, 0.946] acc=1
r42 423s L=0.1299 cov=[0.0095, 0.0086] ov=[0.0039, 0.00719] P=5 S=45 arc=0.84 lr=0.18 w_ov=0.221 iou=[0.933, 0.944] acc=3
r43 432s L=0.1241 cov=[0.0095, 0.0083] ov=[0.00363, 0.0069] P=5 S=45 arc=0.89 lr=0.088 w_ov=0.225 iou=[0.931, 0.945] acc=2
r44 440s L=0.1232 cov=[0.0095, 0.0083] ov=[0.0036, 0.00684] P=5 S=45 arc=0.91 lr=0.18 w_ov=0.229 iou=[0.931, 0.945] acc=2
r45 449s L=0.1224 cov=[0.0095, 0.0083] ov=[0.00358, 0.00678] P=5 S=45 arc=0.93 lr=0.13 w_ov=0.233 iou=[0.931, 0.945] acc=1
r46 457s L=0.1227 cov=[0.0095, 0.0083] ov=[0.00358, 0.00682] P=5 S=45 arc=0.96 lr=0.13 w_ov=0.237 iou=[0.932, 0.945] acc=2
r47 466s L=0.1223 cov=[0.0095, 0.0083] ov=[0.00357, 0.00679] P=5 S=45 arc=1.00 lr=0.031 w_ov=0.24 iou=[0.932, 0.945] acc=0
r48 476s L=0.1221 cov=[0.0095, 0.0083] ov=[0.00356, 0.00678] P=5 S=45 arc=1.00 lr=0.00035 w_ov=0.245 iou=[0.932, 0.946] acc=0
r49 485s L=0.1221 cov=[0.0095, 0.0083] ov=[0.00356, 0.00678] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.249 iou=[0.932, 0.946] acc=0
r50 494s L=0.1221 cov=[0.0095, 0.0083] ov=[0.00356, 0.00678] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.254 iou=[0.932, 0.946] acc=0
r51 504s L=0.1221 cov=[0.0095, 0.0083] ov=[0.00356, 0.00678] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.258 iou=[0.932, 0.946] acc=0
r52 513s L=0.1221 cov=[0.0095, 0.0083] ov=[0.00355, 0.00678] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.263 iou=[0.932, 0.946] acc=0
r53 522s L=0.1221 cov=[0.0095, 0.0083] ov=[0.00355, 0.00678] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.267 iou=[0.932, 0.946] acc=0
r54 530s L=0.122 cov=[0.0095, 0.0083] ov=[0.00355, 0.00678] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.272 iou=[0.932, 0.946] acc=0
r55 538s L=0.122 cov=[0.0095, 0.0083] ov=[0.00355, 0.00678] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.277 iou=[0.932, 0.946] acc=0
r56 547s L=0.122 cov=[0.0095, 0.0083] ov=[0.00355, 0.00678] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.281 iou=[0.932, 0.946] acc=0
r57 556s L=0.122 cov=[0.0095, 0.0083] ov=[0.00355, 0.00677] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.286 iou=[0.932, 0.946] acc=0
r58 564s L=0.1219 cov=[0.0095, 0.0083] ov=[0.00354, 0.00677] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.29 iou=[0.932, 0.946] acc=0
r59 573s L=0.1219 cov=[0.0095, 0.0083] ov=[0.00354, 0.00677] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.295 iou=[0.932, 0.946] acc=0
r60 581s L=0.1218 cov=[0.0095, 0.0083] ov=[0.00354, 0.00677] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.3 iou=[0.932, 0.946] acc=0
r61 589s L=0.1218 cov=[0.0095, 0.0083] ov=[0.00354, 0.00677] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.305 iou=[0.932, 0.946] acc=0
r62 599s L=0.1218 cov=[0.0095, 0.0083] ov=[0.00354, 0.00677] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.31 iou=[0.932, 0.946] acc=0
r63 607s L=0.1217 cov=[0.0095, 0.0083] ov=[0.00353, 0.00676] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.316 iou=[0.932, 0.946] acc=0
r64 616s L=0.1217 cov=[0.0095, 0.0083] ov=[0.00353, 0.00676] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.321 iou=[0.932, 0.946] acc=0
r65 625s L=0.1216 cov=[0.0095, 0.0083] ov=[0.00353, 0.00676] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.326 iou=[0.932, 0.946] acc=0
r66 633s L=0.1215 cov=[0.0095, 0.0083] ov=[0.00352, 0.00676] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.332 iou=[0.932, 0.946] acc=0
r67 641s L=0.1215 cov=[0.0095, 0.0083] ov=[0.00352, 0.00675] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.337 iou=[0.932, 0.946] acc=0
r68 650s L=0.1214 cov=[0.0095, 0.0083] ov=[0.00352, 0.00675] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.342 iou=[0.932, 0.946] acc=0
r69 658s L=0.1214 cov=[0.0095, 0.0083] ov=[0.00351, 0.00675] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.348 iou=[0.932, 0.946] acc=0
r70 666s L=0.1213 cov=[0.0095, 0.0083] ov=[0.00351, 0.00675] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.354 iou=[0.932, 0.946] acc=0
r71 675s L=0.1212 cov=[0.0095, 0.0083] ov=[0.0035, 0.00674] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.359 iou=[0.932, 0.946] acc=0
r72 685s L=0.1211 cov=[0.0095, 0.0083] ov=[0.0035, 0.00674] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.365 iou=[0.932, 0.946] acc=0
r73 694s L=0.121 cov=[0.0095, 0.0083] ov=[0.00349, 0.00673] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.372 iou=[0.932, 0.946] acc=0
r74 702s L=0.121 cov=[0.0095, 0.0083] ov=[0.00349, 0.00673] P=5 S=45 arc=0.98 lr=0.0002 w_ov=0.379 iou=[0.931, 0.946] acc=1
r75 711s L=0.1205 cov=[0.0095, 0.0083] ov=[0.00348, 0.00669] P=5 S=45 arc=0.98 lr=0.0002 w_ov=0.385 iou=[0.931, 0.946] acc=0
r76 720s L=0.1204 cov=[0.0095, 0.0083] ov=[0.00348, 0.00669] P=5 S=45 arc=0.98 lr=0.0002 w_ov=0.391 iou=[0.931, 0.946] acc=0
r77 728s L=0.1203 cov=[0.0095, 0.0083] ov=[0.00347, 0.00668] P=5 S=45 arc=0.98 lr=0.0002 w_ov=0.398 iou=[0.931, 0.946] acc=0
r78 737s L=0.1203 cov=[0.0095, 0.0083] ov=[0.00347, 0.00668] P=5 S=45 arc=0.98 lr=0.0002 w_ov=0.404 iou=[0.931, 0.946] acc=0
r79 746s L=0.1202 cov=[0.0095, 0.0083] ov=[0.00346, 0.00668] P=5 S=45 arc=0.98 lr=0.0002 w_ov=0.411 iou=[0.931, 0.946] acc=0
r80 755s L=0.12 cov=[0.0095, 0.0083] ov=[0.00345, 0.00667] P=5 S=45 arc=0.98 lr=0.0002 w_ov=0.419 iou=[0.931, 0.946] acc=1
r81 764s L=0.1199 cov=[0.0095, 0.0083] ov=[0.00345, 0.00667] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.426 iou=[0.931, 0.946] acc=0
r82 774s L=0.1198 cov=[0.0095, 0.0083] ov=[0.00344, 0.00666] P=5 S=45 arc=1.00 lr=0.00028 w_ov=0.434 iou=[0.931, 0.946] acc=0
r83 782s L=0.1197 cov=[0.0095, 0.0083] ov=[0.00343, 0.00666] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.441 iou=[0.931, 0.946] acc=0
r84 791s L=0.1196 cov=[0.0095, 0.0083] ov=[0.00342, 0.00665] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.449 iou=[0.931, 0.946] acc=0
r85 799s L=0.1194 cov=[0.0095, 0.0083] ov=[0.00342, 0.00665] P=5 S=45 arc=1.00 lr=0.00028 w_ov=0.456 iou=[0.931, 0.946] acc=0
r86 809s L=0.1193 cov=[0.0095, 0.0083] ov=[0.00341, 0.00664] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.464 iou=[0.931, 0.946] acc=0
r87 818s L=0.1192 cov=[0.0095, 0.0083] ov=[0.0034, 0.00664] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.472 iou=[0.931, 0.946] acc=0
r88 827s L=0.119 cov=[0.0095, 0.0084] ov=[0.00339, 0.00663] P=5 S=45 arc=1.00 lr=0.0002 w_ov=0.481 iou=[0.931, 0.946] acc=0
r89 835s L=0.1189 cov=[0.0095, 0.0084] ov=[0.00338, 0.00663] P=5 S=45 arc=0.98 lr=0.00028 w_ov=0.489 iou=[0.931, 0.946] acc=0
r90 842s L=0.1187 cov=[0.0095, 0.0084] ov=[0.00337, 0.00662] P=5 S=45 arc=0.96 lr=0.0002 w_ov=0.497 iou=[0.931, 0.946] acc=1
r91 850s L=0.1186 cov=[0.0095, 0.0083] ov=[0.00336, 0.00661] P=5 S=45 arc=0.98 lr=0.0002 w_ov=0.503 iou=[0.931, 0.946] acc=0
r92 859s L=0.1184 cov=[0.0096, 0.0083] ov=[0.00335, 0.00661] P=5 S=45 arc=0.96 lr=0.0002 w_ov=0.511 iou=[0.931, 0.946] acc=1
r93 867s L=0.1183 cov=[0.0096, 0.0083] ov=[0.00334, 0.0066] P=5 S=45 arc=0.96 lr=0.0002 w_ov=0.52 iou=[0.931, 0.946] acc=0
r94 876s L=0.1181 cov=[0.0096, 0.0084] ov=[0.00333, 0.00659] P=5 S=45 arc=0.96 lr=0.0002 w_ov=0.528 iou=[0.931, 0.946] acc=0
r95 884s L=0.1179 cov=[0.0096, 0.0084] ov=[0.00332, 0.00659] P=5 S=45 arc=0.91 lr=0.0002 w_ov=0.537 iou=[0.931, 0.946] acc=2
r96 892s L=0.1166 cov=[0.0095, 0.0084] ov=[0.00319, 0.00658] P=5 S=45 arc=0.91 lr=0.0002 w_ov=0.545 iou=[0.931, 0.946] acc=1
r97 900s L=0.1165 cov=[0.0096, 0.0084] ov=[0.00318, 0.00658] P=5 S=45 arc=0.93 lr=0.0002 w_ov=0.554 iou=[0.931, 0.946] acc=3
r98 909s L=0.1163 cov=[0.0095, 0.0084] ov=[0.00317, 0.00657] P=5 S=45 arc=0.98 lr=0.0002 w_ov=0.563 iou=[0.931, 0.946] acc=1
