r0 10s L=0.4632 cov=[0.0329, 0.0613] ov=[0.01999, 0.0168] P=5 S=56 arc=0.00 lr=0.5 w_ov=0.1 iou=[0.828, 0.733] acc=15
r1 20s L=0.4953 cov=[0.0195, 0.0476] ov=[0.02715, 0.01556] P=5 S=55 arc=0.16 lr=0.35 w_ov=0.102 iou=[0.878, 0.786] acc=17
r2 30s L=0.4202 cov=[0.0181, 0.0409] ov=[0.02606, 0.00996] P=5 S=54 arc=0.33 lr=0.13 w_ov=0.104 iou=[0.884, 0.811] acc=17
r3 40s L=0.3907 cov=[0.0145, 0.0358] ov=[0.02459, 0.00935] P=5 S=52 arc=0.50 lr=0.18 w_ov=0.106 iou=[0.909, 0.829] acc=11
r4 50s L=0.3559 cov=[0.0141, 0.0321] ov=[0.02375, 0.00711] P=5 S=52 arc=0.71 lr=0.25 w_ov=0.108 iou=[0.909, 0.843] acc=5
r5 62s L=0.3319 cov=[0.0137, 0.0273] ov=[0.02314, 0.00584] P=5 S=55 arc=0.65 lr=0.35 w_ov=0.11 iou=[0.917, 0.864] acc=10
r6 73s L=0.3177 cov=[0.0148, 0.025] ov=[0.0213, 0.00639] P=5 S=55 arc=0.64 lr=0.13 w_ov=0.113 iou=[0.905, 0.871] acc=7
r7 84s L=0.3099 cov=[0.0121, 0.0246] ov=[0.02144, 0.00578] P=5 S=54 arc=0.69 lr=0.13 w_ov=0.115 iou=[0.923, 0.875] acc=4
r8 95s L=0.3098 cov=[0.0118, 0.0242] ov=[0.02133, 0.00594] P=5 S=54 arc=0.70 lr=0.25 w_ov=0.117 iou=[0.924, 0.876] acc=5
r9 106s L=0.3032 cov=[0.0119, 0.0237] ov=[0.02062, 0.00603] P=5 S=53 arc=0.75 lr=0.25 w_ov=0.12 iou=[0.918, 0.884] acc=10
r10 117s L=0.2967 cov=[0.0121, 0.0222] ov=[0.0207, 0.00542] P=5 S=48 arc=0.73 lr=0.25 w_ov=0.123 iou=[0.91, 0.879] acc=9
r11 128s L=0.3055 cov=[0.0129, 0.0223] ov=[0.02109, 0.00584] P=5 S=48 arc=0.77 lr=0.25 w_ov=0.125 iou=[0.921, 0.884] acc=3
r12 138s L=0.3133 cov=[0.0124, 0.0216] ov=[0.02132, 0.0065] P=5 S=48 arc=0.79 lr=0.35 w_ov=0.128 iou=[0.92, 0.886] acc=9
r13 149s L=0.3239 cov=[0.0125, 0.0206] ov=[0.02179, 0.00719] P=5 S=48 arc=0.85 lr=0.18 w_ov=0.13 iou=[0.921, 0.89] acc=2
r14 160s L=0.3317 cov=[0.0119, 0.0202] ov=[0.0219, 0.00796] P=5 S=48 arc=0.88 lr=0.088 w_ov=0.133 iou=[0.928, 0.891] acc=3
