r0 9s L=0.4379 cov=[0.0231, 0.1286] ov=[0.01754, 0.01097] P=5 S=51 arc=0.00 lr=0.18 w_ov=0.1 iou=[0.876, 0.499] acc=19
r1 19s L=0.4702 cov=[0.0258, 0.1192] ov=[0.02293, 0.00948] P=4 S=48 arc=0.17 lr=0.18 w_ov=0.102 iou=[0.857, 0.533] acc=19
r2 31s L=0.5011 cov=[0.0261, 0.1095] ov=[0.02796, 0.00851] P=4 S=47 arc=0.32 lr=0.18 w_ov=0.104 iou=[0.859, 0.572] acc=9
r3 42s L=0.4768 cov=[0.0266, 0.101] ov=[0.02959, 0.00525] P=4 S=43 arc=0.30 lr=0.18 w_ov=0.106 iou=[0.862, 0.599] acc=16
r4 51s L=0.5097 cov=[0.0301, 0.0924] ov=[0.03453, 0.0041] P=4 S=45 arc=0.47 lr=0.18 w_ov=0.108 iou=[0.847, 0.627] acc=11
r5 62s L=0.5346 cov=[0.0306, 0.0842] ov=[0.0388, 0.00309] P=4 S=42 arc=0.62 lr=0.088 w_ov=0.11 iou=[0.857, 0.655] acc=11
r6 72s L=0.5474 cov=[0.0304, 0.0814] ov=[0.04128, 0.0022] P=4 S=41 arc=0.66 lr=0.13 w_ov=0.113 iou=[0.854, 0.668] acc=9
r7 82s L=0.5604 cov=[0.0309, 0.0781] ov=[0.04374, 0.00131] P=4 S=41 arc=0.68 lr=0.18 w_ov=0.115 iou=[0.853, 0.682] acc=7
r8 94s L=0.5781 cov=[0.0318, 0.0751] ov=[0.04626, 0.00079] P=4 S=39 arc=0.67 lr=0.088 w_ov=0.117 iou=[0.851, 0.696] acc=8
r9 106s L=0.5981 cov=[0.0319, 0.0732] ov=[0.0487, 0.00053] P=4 S=40 arc=0.65 lr=0.13 w_ov=0.12 iou=[0.85, 0.702] acc=8
r10 117s L=0.6046 cov=[0.0323, 0.0715] ov=[0.04963, 0.00038] P=4 S=41 arc=0.68 lr=0.13 w_ov=0.123 iou=[0.844, 0.708] acc=4
r11 137s L=0.6061 cov=[0.0326, 0.0694] ov=[0.05034, 0.0] P=4 S=42 arc=0.62 lr=0.088 w_ov=0.125 iou=[0.849, 0.715] acc=4
r12 148s L=0.7504 cov=[0.038, 0.0614] ov=[0.06499, 3e-05] P=4 S=50 arc=0.62 lr=0.25 w_ov=0.13 iou=[0.811, 0.748] acc=12
