r0 12s L=0.5758 cov=[0.027, 0.0954] ov=[0.04371, 0.00153] P=4 S=50 arc=0.00 lr=0.25 w_ov=0.1 iou=[0.854, 0.622] acc=16
r1 23s L=0.6242 cov=[0.0232, 0.0844] ov=[0.04948, 0.00209] P=4 S=53 arc=0.19 lr=0.25 w_ov=0.102 iou=[0.874, 0.647] acc=12
r2 36s L=0.8054 cov=[0.027, 0.0589] ov=[0.06304, 0.00882] P=4 S=54 arc=0.30 lr=0.35 w_ov=0.105 iou=[0.863, 0.74] acc=19
r3 48s L=0.9211 cov=[0.024, 0.0436] ov=[0.07106, 0.01418] P=5 S=51 arc=0.45 lr=0.5 w_ov=0.107 iou=[0.883, 0.82] acc=17
r4 62s L=0.8028 cov=[0.0195, 0.0304] ov=[0.05835, 0.01686] P=4 S=51 arc=0.51 lr=0.5 w_ov=0.11 iou=[0.896, 0.857] acc=18
r5 77s L=0.7796 cov=[0.0155, 0.0231] ov=[0.05573, 0.01829] P=4 S=53 arc=0.62 lr=0.35 w_ov=0.113 iou=[0.896, 0.884] acc=17
r6 87s L=0.685 cov=[0.014, 0.0143] ov=[0.04722, 0.01835] P=4 S=43 arc=0.81 lr=0.25 w_ov=0.116 iou=[0.847, 0.919] acc=9
r7 97s L=0.7021 cov=[0.0149, 0.01] ov=[0.03511, 0.03253] P=4 S=43 arc=0.88 lr=0.25 w_ov=0.118 iou=[0.905, 0.934] acc=8
r8 106s L=0.6954 cov=[0.0134, 0.0095] ov=[0.03369, 0.03347] P=4 S=41 arc=0.90 lr=0.25 w_ov=0.12 iou=[0.912, 0.934] acc=3
r9 116s L=0.6919 cov=[0.0128, 0.0096] ov=[0.03309, 0.03378] P=4 S=41 arc=0.88 lr=0.25 w_ov=0.123 iou=[0.918, 0.934] acc=4
r10 125s L=0.6889 cov=[0.0125, 0.0095] ov=[0.03272, 0.03389] P=4 S=41 arc=0.93 lr=0.25 w_ov=0.125 iou=[0.92, 0.935] acc=1
r11 135s L=0.6879 cov=[0.0123, 0.0093] ov=[0.03241, 0.03414] P=4 S=40 arc=0.90 lr=0.35 w_ov=0.127 iou=[0.92, 0.938] acc=3
r12 144s L=0.6763 cov=[0.0122, 0.0092] ov=[0.03169, 0.03373] P=4 S=40 arc=0.82 lr=0.35 w_ov=0.13 iou=[0.921, 0.936] acc=3
r13 154s L=0.6726 cov=[0.012, 0.0092] ov=[0.0313, 0.03376] P=4 S=40 arc=0.85 lr=0.25 w_ov=0.132 iou=[0.921, 0.938] acc=2
r14 164s L=0.6594 cov=[0.0117, 0.0091] ov=[0.03037, 0.0334] P=4 S=39 arc=0.85 lr=0.18 w_ov=0.134 iou=[0.925, 0.937] acc=3
r15 173s L=0.649 cov=[0.0117, 0.0091] ov=[0.02986, 0.03287] P=4 S=39 arc=0.79 lr=0.35 w_ov=0.137 iou=[0.927, 0.937] acc=6
r16 182s L=0.6293 cov=[0.0113, 0.0094] ov=[0.02891, 0.03186] P=4 S=39 arc=0.82 lr=0.18 w_ov=0.139 iou=[0.927, 0.937] acc=1
r17 192s L=0.6196 cov=[0.0113, 0.0094] ov=[0.02836, 0.03145] P=4 S=39 arc=0.82 lr=0.25 w_ov=0.142 iou=[0.927, 0.937] acc=5
r18 202s L=0.6146 cov=[0.0112, 0.0095] ov=[0.02813, 0.03119] P=4 S=40 arc=0.85 lr=0.35 w_ov=0.145 iou=[0.928, 0.938] acc=6
r19 212s L=0.5966 cov=[0.011, 0.0093] ov=[0.02701, 0.03054] P=4 S=40 arc=0.85 lr=0.35 w_ov=0.147 iou=[0.926, 0.937] acc=1
r20 222s L=0.5792 cov=[0.0109, 0.0094] ov=[0.02575, 0.03006] P=4 S=42 arc=0.81 lr=0.35 w_ov=0.15 iou=[0.925, 0.935] acc=5
r21 232s L=0.5427 cov=[0.0106, 0.0094] ov=[0.02387, 0.02832] P=4 S=43 arc=0.84 lr=0.35 w_ov=0.153 iou=[0.93, 0.937] acc=3
r22 242s L=0.5247 cov=[0.011, 0.009] ov=[0.02286, 0.02752] P=4 S=42 arc=0.90 lr=0.18 w_ov=0.156 iou=[0.93, 0.939] acc=2
r23 252s L=0.5129 cov=[0.0108, 0.0087] ov=[0.02192, 0.02734] P=4 S=42 arc=0.90 lr=0.18 w_ov=0.159 iou=[0.928, 0.939] acc=1
r24 262s L=0.5014 cov=[0.0109, 0.0086] ov=[0.02118, 0.02694] P=4 S=42 arc=0.86 lr=0.18 w_ov=0.162 iou=[0.927, 0.938] acc=3
r25 272s L=0.494 cov=[0.0109, 0.0085] ov=[0.02079, 0.02659] P=4 S=42 arc=0.88 lr=0.18 w_ov=0.165 iou=[0.927, 0.94] acc=1
r26 282s L=0.4838 cov=[0.0108, 0.0086] ov=[0.02025, 0.02611] P=4 S=41 arc=0.93 lr=0.18 w_ov=0.169 iou=[0.929, 0.941] acc=2
r27 292s L=0.4732 cov=[0.0108, 0.0085] ov=[0.0197, 0.0256] P=4 S=40 arc=0.95 lr=0.25 w_ov=0.172 iou=[0.928, 0.94] acc=3
r28 301s L=0.4653 cov=[0.0105, 0.0088] ov=[0.01925, 0.02526] P=4 S=40 arc=1.00 lr=0.35 w_ov=0.175 iou=[0.93, 0.939] acc=0
r29 311s L=0.4586 cov=[0.0109, 0.009] ov=[0.01915, 0.02464] P=4 S=40 arc=1.00 lr=0.18 w_ov=0.178 iou=[0.931, 0.94] acc=0
r30 321s L=0.4525 cov=[0.0105, 0.0088] ov=[0.0186, 0.02463] P=4 S=40 arc=1.00 lr=0.18 w_ov=0.182 iou=[0.929, 0.94] acc=0
r31 330s L=0.4353 cov=[0.0105, 0.0089] ov=[0.01766, 0.02385] P=4 S=40 arc=0.97 lr=0.18 w_ov=0.185 iou=[0.931, 0.939] acc=1
r32 339s L=0.4311 cov=[0.0105, 0.0089] ov=[0.0174, 0.02369] P=4 S=40 arc=0.95 lr=0.25 w_ov=0.188 iou=[0.93, 0.939] acc=1
r33 349s L=0.427 cov=[0.0106, 0.0089] ov=[0.01722, 0.02345] P=4 S=40 arc=0.95 lr=0.13 w_ov=0.192 iou=[0.93, 0.939] acc=2
r34 359s L=0.4214 cov=[0.0105, 0.0089] ov=[0.01698, 0.02313] P=4 S=40 arc=0.97 lr=0.18 w_ov=0.195 iou=[0.929, 0.939] acc=1
r35 368s L=0.4062 cov=[0.0105, 0.0089] ov=[0.0163, 0.0223] P=4 S=40 arc=0.97 lr=0.13 w_ov=0.199 iou=[0.931, 0.939] acc=0
r36 378s L=0.3954 cov=[0.0106, 0.0088] ov=[0.01575, 0.02176] P=4 S=40 arc=0.95 lr=0.13 w_ov=0.203 iou=[0.929, 0.94] acc=1
r37 387s L=0.3823 cov=[0.0106, 0.0089] ov=[0.01519, 0.02101] P=4 S=40 arc=0.95 lr=0.18 w_ov=0.207 iou=[0.929, 0.94] acc=0
r38 397s L=0.3697 cov=[0.0107, 0.0089] ov=[0.01466, 0.02028] P=4 S=40 arc=0.95 lr=0.25 w_ov=0.21 iou=[0.929, 0.94] acc=1
r39 406s L=0.3556 cov=[0.0107, 0.0089] ov=[0.01405, 0.01947] P=4 S=40 arc=0.97 lr=0.25 w_ov=0.214 iou=[0.927, 0.941] acc=0
r40 416s L=0.3446 cov=[0.0107, 0.0089] ov=[0.01357, 0.01885] P=4 S=40 arc=0.95 lr=0.25 w_ov=0.218 iou=[0.926, 0.941] acc=2
r41 425s L=0.3298 cov=[0.0107, 0.0088] ov=[0.01298, 0.01797] P=4 S=40 arc=0.97 lr=0.25 w_ov=0.222 iou=[0.927, 0.941] acc=0
r42 434s L=0.3166 cov=[0.0108, 0.0088] ov=[0.01217, 0.01744] P=4 S=40 arc=0.97 lr=0.13 w_ov=0.226 iou=[0.926, 0.939] acc=0
r43 443s L=0.308 cov=[0.0108, 0.0086] ov=[0.0121, 0.01669] P=4 S=40 arc=0.95 lr=0.25 w_ov=0.23 iou=[0.927, 0.94] acc=1
r44 452s L=0.2975 cov=[0.0108, 0.0086] ov=[0.0119, 0.01583] P=4 S=40 arc=0.93 lr=0.25 w_ov=0.234 iou=[0.924, 0.941] acc=2
r45 462s L=0.2935 cov=[0.0109, 0.0085] ov=[0.01149, 0.01584] P=4 S=40 arc=0.95 lr=0.25 w_ov=0.238 iou=[0.923, 0.94] acc=1
r46 471s L=0.2888 cov=[0.0108, 0.0086] ov=[0.0113, 0.01557] P=4 S=40 arc=0.97 lr=0.25 w_ov=0.243 iou=[0.924, 0.94] acc=0
r47 480s L=0.2833 cov=[0.0107, 0.0086] ov=[0.01115, 0.01516] P=4 S=40 arc=0.93 lr=0.25 w_ov=0.247 iou=[0.925, 0.941] acc=2
r48 490s L=0.2803 cov=[0.0109, 0.0086] ov=[0.01095, 0.01506] P=4 S=40 arc=0.93 lr=0.13 w_ov=0.251 iou=[0.924, 0.94] acc=1
r49 499s L=0.2738 cov=[0.0108, 0.0086] ov=[0.0108, 0.01456] P=4 S=40 arc=0.93 lr=0.18 w_ov=0.256 iou=[0.926, 0.94] acc=2
r50 508s L=0.2681 cov=[0.0109, 0.0087] ov=[0.01039, 0.01438] P=4 S=40 arc=0.88 lr=0.25 w_ov=0.261 iou=[0.923, 0.941] acc=3
r51 518s L=0.2582 cov=[0.0112, 0.0085] ov=[0.0102, 0.01356] P=4 S=41 arc=0.85 lr=0.25 w_ov=0.265 iou=[0.925, 0.941] acc=5
r52 527s L=0.2536 cov=[0.0114, 0.0083] ov=[0.00987, 0.01345] P=4 S=41 arc=0.93 lr=0.35 w_ov=0.27 iou=[0.922, 0.942] acc=1
r53 536s L=0.2502 cov=[0.0117, 0.0086] ov=[0.01011, 0.01281] P=4 S=41 arc=0.93 lr=0.18 w_ov=0.275 iou=[0.921, 0.941] acc=0
r54 545s L=0.2423 cov=[0.0113, 0.0084] ov=[0.00935, 0.01283] P=4 S=41 arc=0.93 lr=0.25 w_ov=0.28 iou=[0.923, 0.941] acc=1
r55 554s L=0.2384 cov=[0.0113, 0.0084] ov=[0.00921, 0.01258] P=4 S=41 arc=0.88 lr=0.25 w_ov=0.285 iou=[0.922, 0.941] acc=4
r56 563s L=0.2342 cov=[0.0113, 0.0085] ov=[0.00894, 0.01242] P=4 S=41 arc=0.88 lr=0.25 w_ov=0.29 iou=[0.922, 0.941] acc=2
r57 573s L=0.2281 cov=[0.0113, 0.0086] ov=[0.0087, 0.01204] P=4 S=41 arc=0.88 lr=0.25 w_ov=0.295 iou=[0.923, 0.941] acc=2
r58 582s L=0.2228 cov=[0.0115, 0.0086] ov=[0.00826, 0.01193] P=4 S=40 arc=0.85 lr=0.35 w_ov=0.3 iou=[0.921, 0.939] acc=6
r59 591s L=0.2088 cov=[0.0112, 0.009] ov=[0.008, 0.01079] P=4 S=39 arc=0.90 lr=0.13 w_ov=0.305 iou=[0.923, 0.939] acc=1
r60 601s L=0.205 cov=[0.0112, 0.009] ov=[0.00787, 0.01053] P=4 S=39 arc=0.90 lr=0.18 w_ov=0.311 iou=[0.923, 0.938] acc=1
r61 610s L=0.2033 cov=[0.0112, 0.0091] ov=[0.0079, 0.01032] P=4 S=39 arc=0.87 lr=0.25 w_ov=0.317 iou=[0.922, 0.939] acc=3
r62 619s L=0.1999 cov=[0.0113, 0.009] ov=[0.00771, 0.01018] P=4 S=39 arc=0.90 lr=0.13 w_ov=0.322 iou=[0.922, 0.939] acc=0
r63 628s L=0.1962 cov=[0.0113, 0.009] ov=[0.00761, 0.0099] P=4 S=39 arc=0.87 lr=0.18 w_ov=0.328 iou=[0.922, 0.938] acc=1
r64 637s L=0.1945 cov=[0.0114, 0.009] ov=[0.00757, 0.00976] P=4 S=39 arc=0.87 lr=0.25 w_ov=0.334 iou=[0.922, 0.938] acc=3
