r0 10s L=0.6149 cov=[0.0534, 0.118] ov=[0.03293, 0.01128] P=6 S=53 arc=0.00 lr=0.35 w_ov=0.1 iou=[0.748, 0.545] acc=14
r1 18s L=0.6078 cov=[0.0306, 0.0964] ov=[0.03858, 0.00938] P=5 S=51 arc=0.14 lr=0.35 w_ov=0.102 iou=[0.832, 0.608] acc=18
r2 28s L=0.6345 cov=[0.0288, 0.0824] ov=[0.04266, 0.00957] P=4 S=38 arc=0.18 lr=0.18 w_ov=0.104 iou=[0.839, 0.66] acc=14
r3 36s L=0.5687 cov=[0.0306, 0.0723] ov=[0.04073, 0.00577] P=4 S=38 arc=0.18 lr=0.25 w_ov=0.106 iou=[0.853, 0.706] acc=19
r4 44s L=0.5781 cov=[0.03, 0.0658] ov=[0.04282, 0.00533] P=4 S=36 arc=0.36 lr=0.13 w_ov=0.107 iou=[0.854, 0.723] acc=11
r5 52s L=0.562 cov=[0.0307, 0.0614] ov=[0.04333, 0.00359] P=4 S=37 arc=0.38 lr=0.088 w_ov=0.109 iou=[0.846, 0.742] acc=9
r6 61s L=0.552 cov=[0.0339, 0.0599] ov=[0.04239, 0.00336] P=4 S=41 arc=0.49 lr=0.25 w_ov=0.111 iou=[0.83, 0.75] acc=14
r7 70s L=0.5463 cov=[0.028, 0.0581] ov=[0.04289, 0.00305] P=4 S=41 arc=0.56 lr=0.25 w_ov=0.112 iou=[0.861, 0.754] acc=7
r8 80s L=0.5477 cov=[0.0274, 0.0573] ov=[0.04337, 0.00286] P=4 S=39 arc=0.64 lr=0.13 w_ov=0.114 iou=[0.862, 0.757] acc=7
r9 90s L=0.5519 cov=[0.027, 0.0563] ov=[0.0438, 0.00297] P=4 S=40 arc=0.68 lr=0.18 w_ov=0.117 iou=[0.862, 0.758] acc=6
r10 99s L=0.5564 cov=[0.027, 0.0554] ov=[0.04431, 0.00301] P=4 S=39 arc=0.64 lr=0.18 w_ov=0.119 iou=[0.863, 0.759] acc=7
r11 108s L=0.5584 cov=[0.0263, 0.0554] ov=[0.04448, 0.00312] P=4 S=40 arc=0.55 lr=0.25 w_ov=0.121 iou=[0.866, 0.761] acc=10
r12 117s L=0.5588 cov=[0.0266, 0.055] ov=[0.04457, 0.00307] P=4 S=42 arc=0.52 lr=0.25 w_ov=0.123 iou=[0.86, 0.762] acc=10
r13 127s L=0.5693 cov=[0.0331, 0.0546] ov=[0.04498, 0.00311] P=4 S=41 arc=0.56 lr=0.13 w_ov=0.125 iou=[0.833, 0.762] acc=7
r14 138s L=0.5589 cov=[0.0258, 0.0541] ov=[0.04469, 0.00313] P=4 S=39 arc=0.67 lr=0.13 w_ov=0.128 iou=[0.866, 0.766] acc=6
r15 148s L=0.5584 cov=[0.0259, 0.0535] ov=[0.04457, 0.00325] P=4 S=38 arc=0.74 lr=0.18 w_ov=0.13 iou=[0.867, 0.768] acc=6
r16 159s L=0.562 cov=[0.0259, 0.0529] ov=[0.04468, 0.00357] P=4 S=38 arc=0.84 lr=0.088 w_ov=0.133 iou=[0.868, 0.769] acc=2
r17 170s L=0.5944 cov=[0.0498, 0.0528] ov=[0.04473, 0.00437] P=4 S=38 arc=0.76 lr=0.18 w_ov=0.136 iou=[0.776, 0.767] acc=5
r18 181s L=0.564 cov=[0.0251, 0.0528] ov=[0.04417, 0.00436] P=4 S=38 arc=0.76 lr=0.18 w_ov=0.139 iou=[0.871, 0.771] acc=4
r19 192s L=0.5636 cov=[0.025, 0.0523] ov=[0.0438, 0.00476] P=4 S=37 arc=0.78 lr=0.18 w_ov=0.142 iou=[0.871, 0.772] acc=5
r20 203s L=0.5623 cov=[0.0249, 0.0519] ov=[0.04333, 0.00514] P=4 S=36 arc=0.78 lr=0.25 w_ov=0.144 iou=[0.871, 0.774] acc=2
r21 213s L=0.5656 cov=[0.0279, 0.0516] ov=[0.04284, 0.0057] P=4 S=40 arc=0.68 lr=0.25 w_ov=0.148 iou=[0.847, 0.773] acc=8
r22 223s L=0.5539 cov=[0.0247, 0.0508] ov=[0.04182, 0.00594] P=4 S=37 arc=0.68 lr=0.088 w_ov=0.15 iou=[0.872, 0.778] acc=7
r23 232s L=0.5498 cov=[0.0285, 0.0497] ov=[0.04085, 0.00624] P=4 S=41 arc=0.71 lr=0.35 w_ov=0.153 iou=[0.857, 0.78] acc=8
r24 243s L=0.5402 cov=[0.0248, 0.0481] ov=[0.04005, 0.0066] P=4 S=39 arc=0.72 lr=0.13 w_ov=0.156 iou=[0.871, 0.786] acc=7
r25 254s L=0.5314 cov=[0.0245, 0.0466] ov=[0.03912, 0.00682] P=4 S=38 arc=0.74 lr=0.18 w_ov=0.16 iou=[0.872, 0.79] acc=11
r26 264s L=0.5286 cov=[0.0233, 0.0453] ov=[0.03828, 0.00765] P=4 S=39 arc=0.74 lr=0.25 w_ov=0.163 iou=[0.879, 0.797] acc=9
r27 275s L=0.5244 cov=[0.0226, 0.0437] ov=[0.03736, 0.00837] P=4 S=39 arc=0.82 lr=0.088 w_ov=0.166 iou=[0.883, 0.801] acc=2
r28 285s L=0.5214 cov=[0.0223, 0.0428] ov=[0.0367, 0.00885] P=4 S=39 arc=0.82 lr=0.13 w_ov=0.169 iou=[0.885, 0.804] acc=5
r29 295s L=0.52 cov=[0.022, 0.0419] ov=[0.03622, 0.00931] P=4 S=38 arc=0.84 lr=0.18 w_ov=0.173 iou=[0.885, 0.807] acc=5
r30 303s L=0.5168 cov=[0.0222, 0.0402] ov=[0.03512, 0.01025] P=4 S=40 arc=0.80 lr=0.25 w_ov=0.176 iou=[0.884, 0.811] acc=8
r31 313s L=0.516 cov=[0.023, 0.039] ov=[0.03437, 0.01095] P=4 S=39 arc=0.85 lr=0.088 w_ov=0.179 iou=[0.873, 0.816] acc=4
r32 323s L=0.5138 cov=[0.0217, 0.0382] ov=[0.03364, 0.01168] P=4 S=38 arc=0.92 lr=0.13 w_ov=0.182 iou=[0.885, 0.818] acc=3
r33 333s L=0.5176 cov=[0.0209, 0.038] ov=[0.03304, 0.01274] P=4 S=39 arc=0.90 lr=0.18 w_ov=0.186 iou=[0.888, 0.819] acc=5
r34 343s L=0.5115 cov=[0.0211, 0.0373] ov=[0.03182, 0.01341] P=4 S=40 arc=0.88 lr=0.25 w_ov=0.19 iou=[0.878, 0.822] acc=8
r35 354s L=0.4982 cov=[0.0212, 0.036] ov=[0.03025, 0.01377] P=4 S=40 arc=0.90 lr=0.13 w_ov=0.193 iou=[0.886, 0.826] acc=2
r36 364s L=0.4948 cov=[0.0199, 0.036] ov=[0.02956, 0.01425] P=4 S=40 arc=0.88 lr=0.18 w_ov=0.197 iou=[0.89, 0.827] acc=1
r37 374s L=0.4885 cov=[0.0204, 0.0349] ov=[0.02892, 0.01432] P=4 S=40 arc=0.88 lr=0.18 w_ov=0.201 iou=[0.892, 0.831] acc=3
r38 384s L=0.481 cov=[0.0198, 0.0345] ov=[0.02811, 0.01449] P=4 S=41 arc=0.88 lr=0.18 w_ov=0.205 iou=[0.892, 0.831] acc=3
r39 394s L=0.4773 cov=[0.0192, 0.034] ov=[0.02764, 0.01469] P=4 S=41 arc=0.78 lr=0.18 w_ov=0.209 iou=[0.895, 0.834] acc=6
r40 404s L=0.4711 cov=[0.0195, 0.0329] ov=[0.0267, 0.01509] P=4 S=42 arc=0.74 lr=0.18 w_ov=0.213 iou=[0.895, 0.839] acc=6
r41 414s L=0.4647 cov=[0.019, 0.0323] ov=[0.02642, 0.01485] P=4 S=42 arc=0.81 lr=0.088 w_ov=0.217 iou=[0.894, 0.839] acc=3
r42 425s L=0.4703 cov=[0.0245, 0.032] ov=[0.02641, 0.0149] P=4 S=42 arc=0.88 lr=0.13 w_ov=0.222 iou=[0.871, 0.841] acc=1
r43 435s L=0.4466 cov=[0.0187, 0.0316] ov=[0.025, 0.01454] P=4 S=42 arc=0.90 lr=0.25 w_ov=0.226 iou=[0.896, 0.843] acc=2
r44 445s L=0.4346 cov=[0.0189, 0.0311] ov=[0.02406, 0.01431] P=4 S=42 arc=0.90 lr=0.13 w_ov=0.23 iou=[0.892, 0.844] acc=3
r45 456s L=0.4317 cov=[0.0186, 0.0312] ov=[0.02378, 0.01433] P=4 S=40 arc=0.95 lr=0.25 w_ov=0.235 iou=[0.896, 0.842] acc=3
r46 466s L=0.4271 cov=[0.0181, 0.0315] ov=[0.02327, 0.01439] P=4 S=41 arc=0.83 lr=0.25 w_ov=0.24 iou=[0.894, 0.843] acc=9
r47 476s L=0.4198 cov=[0.0183, 0.0314] ov=[0.02273, 0.0142] P=4 S=43 arc=0.86 lr=0.25 w_ov=0.244 iou=[0.895, 0.844] acc=5
r48 487s L=0.4092 cov=[0.0178, 0.0311] ov=[0.02188, 0.01406] P=4 S=45 arc=0.82 lr=0.25 w_ov=0.249 iou=[0.896, 0.845] acc=5
r49 499s L=0.4029 cov=[0.0174, 0.0308] ov=[0.02122, 0.01415] P=4 S=44 arc=0.82 lr=0.25 w_ov=0.255 iou=[0.901, 0.847] acc=3
r50 510s L=0.3978 cov=[0.0173, 0.0306] ov=[0.02074, 0.01417] P=4 S=42 arc=0.76 lr=0.13 w_ov=0.26 iou=[0.899, 0.846] acc=8
