r0 14s L=1.392 cov=[0.0096, 0.0247] ov=[0.07073, 0.06486] P=7 S=65 arc=0.00 lr=0.5 w_ov=0.1 iou=[0.948, 0.904] acc=20
r1 35s L=1.15 cov=[0.0064, 0.0195] ov=[0.05793, 0.05433] P=6 S=61 arc=0.16 lr=0.25 w_ov=0.103 iou=[0.961, 0.918] acc=11
r2 50s L=1.064 cov=[0.0052, 0.0148] ov=[0.05318, 0.05114] P=6 S=59 arc=0.32 lr=0.18 w_ov=0.107 iou=[0.965, 0.934] acc=9
r3 65s L=1.092 cov=[0.0053, 0.0125] ov=[0.05333, 0.05393] P=6 S=61 arc=0.36 lr=0.18 w_ov=0.11 iou=[0.964, 0.942] acc=15
r4 80s L=0.949 cov=[0.0047, 0.0103] ov=[0.04672, 0.04656] P=6 S=59 arc=0.53 lr=0.18 w_ov=0.113 iou=[0.966, 0.953] acc=3
r5 94s L=0.908 cov=[0.0044, 0.0097] ov=[0.04452, 0.04476] P=6 S=58 arc=0.48 lr=0.25 w_ov=0.117 iou=[0.969, 0.955] acc=9
r6 106s L=0.8798 cov=[0.0044, 0.0091] ov=[0.0431, 0.04342] P=6 S=57 arc=0.58 lr=0.088 w_ov=0.12 iou=[0.969, 0.958] acc=5
r7 121s L=0.8619 cov=[0.0043, 0.0087] ov=[0.04228, 0.04248] P=6 S=57 arc=0.63 lr=0.13 w_ov=0.123 iou=[0.968, 0.958] acc=7
r8 136s L=0.8381 cov=[0.0044, 0.0084] ov=[0.04128, 0.04114] P=6 S=57 arc=0.74 lr=0.088 w_ov=0.126 iou=[0.969, 0.961] acc=4
r9 151s L=0.8092 cov=[0.0043, 0.0082] ov=[0.03992, 0.03962] P=6 S=58 arc=0.81 lr=0.18 w_ov=0.13 iou=[0.969, 0.961] acc=6
r10 164s L=0.7897 cov=[0.0043, 0.008] ov=[0.03885, 0.03877] P=6 S=58 arc=0.84 lr=0.063 w_ov=0.134 iou=[0.97, 0.962] acc=3
r11 178s L=0.7848 cov=[0.0042, 0.0079] ov=[0.0386, 0.03855] P=6 S=58 arc=0.86 lr=0.088 w_ov=0.137 iou=[0.97, 0.963] acc=2
r12 190s L=0.7625 cov=[0.0042, 0.0078] ov=[0.03793, 0.03701] P=6 S=57 arc=0.88 lr=0.088 w_ov=0.141 iou=[0.971, 0.963] acc=2
r13 205s L=0.7531 cov=[0.0041, 0.0078] ov=[0.03767, 0.03634] P=6 S=57 arc=0.88 lr=0.088 w_ov=0.144 iou=[0.971, 0.964] acc=1
r14 219s L=0.737 cov=[0.0042, 0.0077] ov=[0.03696, 0.03544] P=6 S=57 arc=0.88 lr=0.13 w_ov=0.148 iou=[0.971, 0.963] acc=1
r15 234s L=0.7225 cov=[0.0042, 0.0077] ov=[0.03625, 0.0347] P=6 S=58 arc=0.88 lr=0.13 w_ov=0.152 iou=[0.971, 0.963] acc=2
r16 248s L=0.6908 cov=[0.0042, 0.0077] ov=[0.03466, 0.03311] P=6 S=58 arc=0.88 lr=0.063 w_ov=0.157 iou=[0.971, 0.963] acc=2
r17 264s L=0.6761 cov=[0.0042, 0.0076] ov=[0.03395, 0.03237] P=6 S=57 arc=0.89 lr=0.088 w_ov=0.161 iou=[0.97, 0.964] acc=2
r18 278s L=0.6497 cov=[0.0042, 0.0076] ov=[0.03267, 0.031] P=6 S=57 arc=0.89 lr=0.13 w_ov=0.166 iou=[0.97, 0.963] acc=0
r19 291s L=0.6273 cov=[0.0043, 0.0075] ov=[0.0316, 0.02984] P=6 S=56 arc=0.86 lr=0.18 w_ov=0.17 iou=[0.97, 0.963] acc=4
r20 305s L=0.6066 cov=[0.0043, 0.0075] ov=[0.03048, 0.02888] P=6 S=56 arc=0.88 lr=0.063 w_ov=0.175 iou=[0.969, 0.963] acc=1
r21 317s L=0.6305 cov=[0.0044, 0.0077] ov=[0.03144, 0.03027] P=6 S=56 arc=0.88 lr=0.088 w_ov=0.18 iou=[0.969, 0.963] acc=2
r22 331s L=0.5994 cov=[0.0044, 0.0076] ov=[0.02938, 0.02925] P=6 S=56 arc=0.89 lr=0.13 w_ov=0.184 iou=[0.968, 0.964] acc=0
r23 343s L=0.5533 cov=[0.0044, 0.0075] ov=[0.02798, 0.02605] P=6 S=56 arc=0.88 lr=0.18 w_ov=0.189 iou=[0.968, 0.963] acc=2
r24 356s L=0.5333 cov=[0.0051, 0.0089] ov=[0.0261, 0.02572] P=6 S=56 arc=0.84 lr=0.13 w_ov=0.193 iou=[0.965, 0.961] acc=4
r25 368s L=0.5143 cov=[0.0044, 0.0075] ov=[0.0261, 0.02402] P=6 S=56 arc=0.84 lr=0.063 w_ov=0.198 iou=[0.968, 0.963] acc=2
r26 380s L=0.4995 cov=[0.0044, 0.0076] ov=[0.0253, 0.02333] P=6 S=56 arc=0.88 lr=0.13 w_ov=0.203 iou=[0.968, 0.962] acc=0
r27 392s L=0.4842 cov=[0.0045, 0.0076] ov=[0.02454, 0.02255] P=6 S=56 arc=0.88 lr=0.18 w_ov=0.208 iou=[0.969, 0.963] acc=1
r28 405s L=0.4631 cov=[0.0045, 0.0077] ov=[0.02358, 0.0214] P=6 S=56 arc=0.89 lr=0.18 w_ov=0.212 iou=[0.968, 0.962] acc=1
r29 417s L=0.4497 cov=[0.0044, 0.0077] ov=[0.02284, 0.02081] P=6 S=56 arc=0.91 lr=0.088 w_ov=0.218 iou=[0.97, 0.962] acc=0
r30 431s L=0.4384 cov=[0.0045, 0.0077] ov=[0.02215, 0.02036] P=6 S=56 arc=0.91 lr=0.18 w_ov=0.223 iou=[0.97, 0.962] acc=0
r31 443s L=0.4291 cov=[0.0045, 0.0077] ov=[0.02155, 0.02003] P=6 S=56 arc=0.89 lr=0.088 w_ov=0.229 iou=[0.969, 0.962] acc=1
r32 455s L=0.4207 cov=[0.0045, 0.0076] ov=[0.02099, 0.01975] P=6 S=56 arc=0.89 lr=0.088 w_ov=0.234 iou=[0.97, 0.962] acc=1
r33 467s L=0.41 cov=[0.0045, 0.0077] ov=[0.02037, 0.0193] P=6 S=56 arc=0.91 lr=0.13 w_ov=0.239 iou=[0.969, 0.961] acc=1
r34 479s L=0.3954 cov=[0.0045, 0.0078] ov=[0.01952, 0.01867] P=6 S=56 arc=0.91 lr=0.25 w_ov=0.245 iou=[0.969, 0.961] acc=2
r35 491s L=0.3858 cov=[0.0047, 0.0079] ov=[0.01897, 0.01822] P=6 S=55 arc=0.85 lr=0.25 w_ov=0.251 iou=[0.966, 0.963] acc=10
r36 502s L=0.3756 cov=[0.0048, 0.0078] ov=[0.01845, 0.01774] P=6 S=58 arc=0.79 lr=0.25 w_ov=0.256 iou=[0.968, 0.962] acc=7
r37 515s L=0.3613 cov=[0.005, 0.008] ov=[0.01746, 0.01725] P=6 S=57 arc=0.79 lr=0.088 w_ov=0.262 iou=[0.966, 0.96] acc=4
r38 528s L=0.3417 cov=[0.0049, 0.0078] ov=[0.01671, 0.01607] P=6 S=56 arc=0.84 lr=0.088 w_ov=0.269 iou=[0.966, 0.962] acc=2
r39 539s L=0.3317 cov=[0.005, 0.0078] ov=[0.01615, 0.01563] P=6 S=55 arc=0.87 lr=0.088 w_ov=0.275 iou=[0.967, 0.961] acc=3
r40 552s L=0.3208 cov=[0.0051, 0.0077] ov=[0.01546, 0.01523] P=6 S=55 arc=0.91 lr=0.088 w_ov=0.282 iou=[0.968, 0.961] acc=1
r41 565s L=0.3115 cov=[0.0051, 0.0077] ov=[0.01484, 0.01491] P=6 S=53 arc=0.94 lr=0.088 w_ov=0.289 iou=[0.967, 0.961] acc=3
r42 577s L=0.3053 cov=[0.0051, 0.0078] ov=[0.01451, 0.01462] P=6 S=53 arc=0.96 lr=0.13 w_ov=0.296 iou=[0.966, 0.961] acc=0
r43 587s L=0.3118 cov=[0.0052, 0.0078] ov=[0.01446, 0.0153] P=6 S=53 arc=0.96 lr=0.063 w_ov=0.303 iou=[0.966, 0.96] acc=0
r44 599s L=0.2922 cov=[0.0053, 0.0077] ov=[0.01382, 0.01399] P=6 S=53 arc=0.96 lr=0.088 w_ov=0.309 iou=[0.966, 0.96] acc=0
r45 611s L=0.2854 cov=[0.0054, 0.0078] ov=[0.01342, 0.0137] P=6 S=53 arc=0.96 lr=0.088 w_ov=0.316 iou=[0.965, 0.96] acc=1
r46 623s L=0.2831 cov=[0.0054, 0.0078] ov=[0.01321, 0.01367] P=6 S=53 arc=0.98 lr=0.088 w_ov=0.323 iou=[0.965, 0.96] acc=0
r47 633s L=0.2772 cov=[0.0055, 0.0078] ov=[0.01294, 0.01334] P=6 S=53 arc=0.96 lr=0.044 w_ov=0.33 iou=[0.965, 0.96] acc=1
r48 644s L=0.2732 cov=[0.0055, 0.0079] ov=[0.01278, 0.01309] P=6 S=52 arc=0.96 lr=0.063 w_ov=0.337 iou=[0.965, 0.961] acc=1
r49 655s L=0.2681 cov=[0.0056, 0.008] ov=[0.01252, 0.01282] P=6 S=52 arc=0.94 lr=0.088 w_ov=0.344 iou=[0.964, 0.961] acc=1
r50 666s L=0.2649 cov=[0.0056, 0.008] ov=[0.01235, 0.01267] P=6 S=52 arc=0.94 lr=0.044 w_ov=0.352 iou=[0.964, 0.96] acc=2
